timestamp,step,scenario,mode,cpu_util,memory_util,queue_norm,latency_norm,req_rate_norm,threat_level,freq_dev_norm,renewable_norm,ev_demand_norm,predicted_load,legit_incoming,atk_incoming,total_incoming,rl_action_idx,rl_rate_limit,rl_accepted,rl_rejected,rl_rej_legit,rl_rejection_rate,rl_reward,rl_legit_term,rl_overload_term,rl_latency_term,rl_security_term,q_max,epsilon,train_loss,static_rate_limit,static_accepted,static_rejected,static_rej_legit,static_rej_rate,static_reward
2024-01-01 01:23:58,5038,DDOS_ATTACK,Evaluation,1.0,0.765,0.879,1.0,0.676,0.972,0.202,0.329,0.34,0.82,299,4097,4396,7,3000,3000,1396,0,0.3176,-0.2,0.3,-0.35,-0.15,0.0,4.1948,0.05,0.005976,500,500,3896,0,0.8863,-0.0379
2024-01-01 01:23:59,5039,DDOS_ATTACK,Evaluation,1.0,0.789,0.914,1.0,0.703,0.914,0.169,0.497,0.233,0.827,307,4264,4571,4,1000,1000,3571,0,0.7812,-0.0781,0.3,-0.35,-0.15,0.1219,4.3143,0.05,0.006797,500,500,4071,0,0.8906,-0.0477
2024-01-01 01:24:00,5040,DDOS_ATTACK,Evaluation,1.0,0.717,0.843,1.0,0.649,0.86,0.126,0.361,0.238,0.81,279,3937,4216,2,500,500,3716,0,0.8814,-0.0567,0.3,-0.35,-0.15,0.1433,4.2064,0.05,0.005646,500,500,3716,0,0.8814,-0.0567
2024-01-01 01:24:01,5041,DDOS_ATTACK,Evaluation,1.0,0.782,1.0,1.0,0.778,0.848,0.109,0.346,0.358,0.84,381,4678,5059,1,250,250,4809,131,0.9506,-0.1476,0.1969,-0.35,-0.15,0.1555,4.0624,0.05,0.006497,500,500,4559,0,0.9012,-0.0586
2024-01-01 01:24:02,5042,DDOS_ATTACK,Evaluation,1.0,0.739,0.817,1.0,0.628,0.844,0.133,0.326,0.36,0.818,217,3867,4084,2,500,500,3584,0,0.8776,-0.0594,0.3,-0.35,-0.15,0.1406,4.234,0.05,0.005019,500,500,3584,0,0.8776,-0.0594
2024-01-01 01:24:03,5043,DDOS_ATTACK,Evaluation,1.0,0.785,0.844,1.0,0.649,0.939,0.177,0.287,0.241,0.807,260,3960,4220,2,500,500,3720,0,0.8815,-0.0435,0.3,-0.35,-0.15,0.1565,4.2737,0.05,0.008263,500,500,3720,0,0.8815,-0.0435
2024-01-01 01:24:04,5044,DDOS_ATTACK,Evaluation,1.0,0.737,0.817,1.0,0.629,0.981,0.106,0.333,0.312,0.815,239,3848,4087,2,500,500,3587,0,0.8777,-0.0365,0.3,-0.35,-0.15,0.1635,4.2638,0.05,0.008612,500,500,3587,0,0.8777,-0.0365
2024-01-01 01:24:05,5045,DDOS_ATTACK,Evaluation,1.0,0.702,0.725,1.0,0.558,0.84,0.161,0.437,0.331,0.814,375,3251,3626,2,500,500,3126,0,0.8621,-0.06,0.3,-0.35,-0.15,0.14,4.431,0.05,0.004097,500,500,3126,0,0.8621,-0.06
2024-01-01 01:24:06,5046,DDOS_ATTACK,Evaluation,1.0,0.766,0.908,1.0,0.698,0.965,0.147,0.174,0.293,0.81,163,4375,4538,2,500,500,4038,0,0.8898,-0.0392,0.3,-0.35,-0.15,0.1608,4.0639,0.05,0.004781,500,500,4038,0,0.8898,-0.0392
2024-01-01 01:24:07,5047,DDOS_ATTACK,Evaluation,1.0,0.783,0.989,1.0,0.761,0.804,0.121,0.255,0.359,0.833,290,4656,4946,0,100,100,4846,190,0.9798,-0.241,0.1034,-0.35,-0.15,0.1555,4.0497,0.05,0.00567,500,500,4446,0,0.8989,-0.0659
2024-01-01 01:24:08,5048,DDOS_ATTACK,Evaluation,1.0,0.744,0.822,1.0,0.633,0.853,0.203,0.318,0.361,0.821,314,3798,4112,2,500,500,3612,0,0.8784,-0.0579,0.3,-0.35,-0.15,0.1421,4.226,0.05,0.005706,500,500,3612,0,0.8784,-0.0579
2024-01-01 01:24:09,5049,DDOS_ATTACK,Evaluation,1.0,0.772,0.879,1.0,0.676,0.839,0.125,0.302,0.401,0.83,314,4079,4393,2,500,500,3893,0,0.8862,-0.0602,0.3,-0.35,-0.15,0.1398,4.1783,0.05,0.006073,500,500,3893,0,0.8862,-0.0602
2024-01-01 01:24:10,5050,DDOS_ATTACK,Evaluation,1.0,0.812,0.708,1.0,0.544,0.81,0.146,0.336,0.246,0.798,287,3251,3538,2,500,500,3038,0,0.8587,-0.0651,0.3,-0.35,-0.15,0.1349,4.6328,0.05,0.004655,500,500,3038,0,0.8587,-0.0651
2024-01-01 01:24:11,5051,DDOS_ATTACK,Evaluation,1.0,0.732,0.83,1.0,0.639,0.935,0.178,0.406,0.324,0.824,304,3847,4151,7,3000,3000,1151,0,0.2773,-0.2,0.3,-0.35,-0.15,0.0,4.2763,0.05,0.006081,500,500,3651,0,0.8795,-0.0442
2024-01-01 01:24:12,5052,DDOS_ATTACK,Evaluation,1.0,0.751,0.823,1.0,0.633,0.799,0.179,0.275,0.393,0.82,189,3924,4113,2,500,500,3613,0,0.8784,-0.0668,0.3,-0.35,-0.15,0.1332,4.216,0.05,0.007172,500,500,3613,0,0.8784,-0.0668
2024-01-01 01:24:13,5053,DDOS_ATTACK,Evaluation,1.0,0.717,0.905,1.0,0.696,0.937,0.13,0.269,0.274,0.817,259,4267,4526,2,500,500,4026,0,0.8895,-0.0438,0.3,-0.35,-0.15,0.1562,4.0405,0.05,0.006166,500,500,4026,0,0.8895,-0.0438
2024-01-01 01:24:14,5054,DDOS_ATTACK,Evaluation,1.0,0.744,0.798,1.0,0.614,0.89,0.189,0.352,0.328,0.818,270,3719,3989,7,3000,3000,989,0,0.2479,-0.2,0.3,-0.35,-0.15,0.0,4.3008,0.05,0.005505,500,500,3489,0,0.8747,-0.0516
2024-01-01 01:24:15,5055,DDOS_ATTACK,Evaluation,1.0,0.708,0.764,1.0,0.587,0.871,0.167,0.299,0.338,0.81,162,3656,3818,3,750,750,3068,0,0.8036,-0.0693,0.3,-0.35,-0.15,0.1307,4.2747,0.05,0.006186,500,500,3318,0,0.869,-0.0548
2024-01-01 01:24:16,5056,DDOS_ATTACK,Evaluation,1.0,0.705,0.845,1.0,0.65,0.877,0.112,0.213,0.294,0.808,235,3991,4226,2,500,500,3726,0,0.8817,-0.0539,0.3,-0.35,-0.15,0.1461,4.0893,0.05,0.004226,500,500,3726,0,0.8817,-0.0539
2024-01-01 01:24:17,5057,DDOS_ATTACK,Evaluation,1.0,0.737,0.861,1.0,0.662,0.828,0.152,0.404,0.29,0.825,348,3957,4305,4,1000,1000,3305,0,0.7677,-0.0895,0.3,-0.35,-0.15,0.1105,4.2093,0.05,0.007022,500,500,3805,0,0.8839,-0.0619
2024-01-01 01:24:18,5058,DDOS_ATTACK,Evaluation,1.0,0.709,0.862,1.0,0.663,0.934,0.127,0.41,0.2,0.817,267,4044,4311,2,500,500,3811,0,0.884,-0.0444,0.3,-0.35,-0.15,0.1556,4.2025,0.05,0.005882,500,500,3811,0,0.884,-0.0444
2024-01-01 01:24:19,5059,DDOS_ATTACK,Evaluation,1.0,0.767,0.754,1.0,0.58,0.931,0.155,0.303,0.288,0.805,231,3537,3768,2,500,500,3268,0,0.8673,-0.0448,0.3,-0.35,-0.15,0.1552,4.419,0.05,0.00684,500,500,3268,0,0.8673,-0.0448
2024-01-01 01:24:20,5060,DDOS_ATTACK,Evaluation,1.0,0.75,0.806,1.0,0.62,0.922,0.174,0.346,0.402,0.825,264,3768,4032,7,3000,3000,1032,0,0.256,-0.2,0.3,-0.35,-0.15,0.0,4.2892,0.05,0.005232,500,500,3532,0,0.876,-0.0463
2024-01-01 01:24:21,5061,DDOS_ATTACK,Evaluation,1.0,0.762,0.769,1.0,0.592,0.919,0.236,0.151,0.288,0.795,292,3555,3847,2,500,500,3347,0,0.87,-0.0469,0.3,-0.35,-0.15,0.1531,4.2881,0.05,0.005606,500,500,3347,0,0.87,-0.0469
2024-01-01 01:24:22,5062,DDOS_ATTACK,Evaluation,1.0,0.715,0.86,1.0,0.661,0.95,0.172,0.298,0.331,0.82,219,4080,4299,2,500,500,3799,0,0.8837,-0.0416,0.3,-0.35,-0.15,0.1584,4.107,0.05,0.00773,500,500,3799,0,0.8837,-0.0416
2024-01-01 01:24:23,5063,DDOS_ATTACK,Evaluation,1.0,0.736,0.771,1.0,0.593,0.842,0.107,0.366,0.219,0.805,354,3502,3856,2,500,500,3356,0,0.8703,-0.0597,0.3,-0.35,-0.15,0.1403,4.409,0.05,0.008302,500,500,3356,0,0.8703,-0.0597
2024-01-01 01:24:24,5064,DDOS_ATTACK,Evaluation,1.0,0.776,0.859,1.0,0.661,0.933,0.059,0.296,0.289,0.816,262,4033,4295,2,500,500,3795,0,0.8836,-0.0445,0.3,-0.35,-0.15,0.1555,4.2443,0.05,0.006678,500,500,3795,0,0.8836,-0.0445
2024-01-01 01:24:25,5065,DDOS_ATTACK,Evaluation,1.0,0.747,0.866,1.0,0.666,0.895,0.205,0.227,0.296,0.813,335,3993,4328,5,1500,1500,2828,0,0.6534,-0.1105,0.3,-0.35,-0.15,0.0895,4.111,0.05,0.00898,500,500,3828,0,0.8845,-0.0509
2024-01-01 01:24:26,5066,DDOS_ATTACK,Evaluation,1.0,0.705,0.821,1.0,0.632,0.907,0.171,0.396,0.212,0.813,302,3803,4105,5,1500,1500,2605,0,0.6346,-0.1093,0.3,-0.35,-0.15,0.0907,4.2423,0.05,0.007503,500,500,3605,0,0.8782,-0.0488
2024-01-01 01:24:27,5067,DDOS_ATTACK,Evaluation,1.0,0.714,0.764,1.0,0.588,0.878,0.048,0.314,0.314,0.81,398,3424,3822,2,500,500,3322,0,0.8692,-0.0537,0.3,-0.35,-0.15,0.1463,4.3027,0.05,0.007299,500,500,3322,0,0.8692,-0.0537
2024-01-01 01:24:28,5068,DDOS_ATTACK,Evaluation,1.0,0.771,0.843,1.0,0.648,0.906,0.206,0.341,0.397,0.829,318,3895,4213,7,3000,3000,1213,0,0.2879,-0.2,0.3,-0.35,-0.15,0.0,4.2429,0.05,0.007144,500,500,3713,0,0.8813,-0.0489
2024-01-01 01:24:29,5069,DDOS_ATTACK,Evaluation,1.0,0.751,0.839,1.0,0.645,0.868,0.099,0.316,0.311,0.818,218,3976,4194,2,500,500,3694,0,0.8808,-0.0553,0.3,-0.35,-0.15,0.1447,4.205,0.05,0.006632,500,500,3694,0,0.8808,-0.0553
2024-01-01 01:24:30,5070,DDOS_ATTACK,Evaluation,1.0,0.744,0.779,1.0,0.6,0.959,0.183,0.347,0.389,0.822,351,3546,3897,7,3000,3000,897,0,0.2302,-0.2,0.3,-0.35,-0.15,0.0,4.3222,0.05,0.007944,500,500,3397,0,0.8717,-0.0401
2024-01-01 01:24:31,5071,DDOS_ATTACK,Evaluation,1.0,0.709,0.71,1.0,0.546,0.835,0.238,0.396,0.24,0.802,321,3230,3551,7,3000,3000,551,0,0.1552,-0.2,0.3,-0.35,-0.15,0.0,4.4421,0.05,0.007142,500,500,3051,0,0.8592,-0.0608
2024-01-01 01:24:32,5072,DDOS_ATTACK,Evaluation,1.0,0.764,0.954,1.0,0.734,0.873,0.143,0.205,0.446,0.835,260,4512,4772,3,750,750,4022,0,0.8428,-0.069,0.3,-0.35,-0.15,0.131,3.95,0.05,0.005079,500,500,4272,0,0.8952,-0.0544
2024-01-01 01:24:33,5073,DDOS_ATTACK,Evaluation,1.0,0.776,0.636,1.0,0.489,0.889,0.144,0.376,0.45,0.813,272,2908,3180,7,3000,3000,180,0,0.0566,-0.2,0.3,-0.35,-0.15,0.0,4.6352,0.05,0.008438,500,500,2680,0,0.8428,-0.0519
2024-01-01 01:24:34,5074,DDOS_ATTACK,Evaluation,1.0,0.746,0.784,1.0,0.603,0.863,0.157,0.31,0.183,0.797,234,3688,3922,2,500,500,3422,0,0.8725,-0.0561,0.3,-0.35,-0.15,0.1439,4.3161,0.05,0.00677,500,500,3422,0,0.8725,-0.0561
2024-01-01 01:24:35,5075,DDOS_ATTACK,Evaluation,1.0,0.739,0.771,1.0,0.593,0.857,0.088,0.363,0.267,0.808,244,3609,3853,2,500,500,3353,0,0.8702,-0.0572,0.3,-0.35,-0.15,0.1428,4.3489,0.05,0.008507,500,500,3353,0,0.8702,-0.0572
2024-01-01 01:24:36,5076,DDOS_ATTACK,Evaluation,1.0,0.746,0.851,1.0,0.655,0.858,0.214,0.256,0.303,0.812,304,3953,4257,5,1500,1500,2757,0,0.6476,-0.1142,0.3,-0.35,-0.15,0.0858,4.1069,0.05,0.005754,500,500,3757,0,0.8825,-0.057
2024-01-01 01:24:37,5077,DDOS_ATTACK,Evaluation,1.0,0.776,0.91,1.0,0.7,0.885,0.215,0.295,0.268,0.819,327,4223,4550,5,1500,1500,3050,0,0.6703,-0.1115,0.3,-0.35,-0.15,0.0885,4.0925,0.05,0.005591,500,500,4050,0,0.8901,-0.0525
2024-01-01 01:24:38,5078,DDOS_ATTACK,Evaluation,1.0,0.726,0.845,1.0,0.65,0.917,0.109,0.319,0.293,0.817,334,3892,4226,2,500,500,3726,0,0.8817,-0.0472,0.3,-0.35,-0.15,0.1528,4.1245,0.05,0.008216,500,500,3726,0,0.8817,-0.0472
2024-01-01 01:24:39,5079,DDOS_ATTACK,Evaluation,1.0,0.744,0.858,1.0,0.66,0.947,0.039,0.356,0.274,0.819,193,4098,4291,2,500,500,3791,0,0.8835,-0.0421,0.3,-0.35,-0.15,0.1579,4.1755,0.05,0.011389,500,500,3791,0,0.8835,-0.0421
2024-01-01 01:24:40,5080,DDOS_ATTACK,Evaluation,1.0,0.68,0.761,1.0,0.585,0.938,0.225,0.248,0.38,0.811,278,3525,3803,2,500,500,3303,0,0.8685,-0.0436,0.3,-0.35,-0.15,0.1564,4.141,0.05,0.007092,500,500,3303,0,0.8685,-0.0436
2024-01-01 01:24:41,5081,DDOS_ATTACK,Evaluation,1.0,0.772,0.704,1.0,0.541,0.801,0.13,0.3,0.396,0.809,325,3193,3518,2,500,500,3018,0,0.8579,-0.0665,0.3,-0.35,-0.15,0.1335,4.4228,0.05,0.006893,500,500,3018,0,0.8579,-0.0665
2024-01-01 01:24:42,5082,DDOS_ATTACK,Evaluation,1.0,0.746,0.764,1.0,0.588,0.896,0.066,0.415,0.378,0.822,378,3443,3821,7,3000,3000,821,0,0.2149,-0.2,0.3,-0.35,-0.15,0.0,4.3544,0.05,0.007138,500,500,3321,0,0.8691,-0.0507
2024-01-01 01:24:43,5083,DDOS_ATTACK,Evaluation,1.0,0.782,0.765,1.0,0.588,0.946,0.134,0.314,0.452,0.821,295,3528,3823,1,250,250,3573,45,0.9346,-0.0723,0.2542,-0.35,-0.15,0.1735,4.3494,0.05,0.007518,500,500,3323,0,0.8692,-0.0423
2024-01-01 01:24:44,5084,DDOS_ATTACK,Evaluation,1.0,0.783,0.894,1.0,0.688,0.975,0.083,0.309,0.236,0.813,244,4226,4470,2,500,500,3970,0,0.8881,-0.0376,0.3,-0.35,-0.15,0.1624,4.1539,0.05,0.008225,500,500,3970,0,0.8881,-0.0376
2024-01-01 01:24:45,5085,DDOS_ATTACK,Evaluation,1.0,0.742,0.66,1.0,0.507,0.852,0.25,0.389,0.365,0.806,281,3017,3298,7,3000,3000,298,0,0.0904,-0.2,0.3,-0.35,-0.15,0.0,4.5411,0.05,0.006039,500,500,2798,0,0.8484,-0.058
2024-01-01 01:24:46,5086,DDOS_ATTACK,Evaluation,1.0,0.802,0.933,1.0,0.718,0.866,0.152,0.287,0.162,0.809,316,4350,4666,5,1500,1500,3166,0,0.6785,-0.1134,0.3,-0.35,-0.15,0.0866,4.1122,0.05,0.006666,500,500,4166,0,0.8928,-0.0556
2024-01-01 01:24:47,5087,DDOS_ATTACK,Evaluation,1.0,0.775,0.97,1.0,0.746,0.923,0.208,0.361,0.321,0.835,311,4541,4852,1,250,250,4602,61,0.9485,-0.0896,0.2412,-0.35,-0.15,0.1692,4.0418,0.05,0.00679,500,500,4352,0,0.8969,-0.0462
2024-01-01 01:24:48,5088,DDOS_ATTACK,Evaluation,1.0,0.68,0.756,1.0,0.581,0.925,0.304,0.406,0.382,0.822,320,3458,3778,7,3000,3000,778,0,0.2059,-0.2,0.3,-0.35,-0.15,0.0,4.2938,0.05,0.005546,500,500,3278,0,0.8677,-0.0458
2024-01-01 01:24:49,5089,DDOS_ATTACK,Evaluation,1.0,0.643,0.657,1.0,0.506,0.886,0.155,0.251,0.232,0.783,322,2964,3286,2,500,500,2786,0,0.8478,-0.0524,0.3,-0.35,-0.15,0.1476,4.3633,0.05,0.005982,500,500,2786,0,0.8478,-0.0524
2024-01-01 01:24:50,5090,DDOS_ATTACK,Evaluation,1.0,0.733,0.829,1.0,0.638,0.97,0.134,0.278,0.299,0.81,358,3789,4147,2,500,500,3647,0,0.8794,-0.0383,0.3,-0.35,-0.15,0.1617,4.1334,0.05,0.006411,500,500,3647,0,0.8794,-0.0383
2024-01-01 01:24:51,5091,DDOS_ATTACK,Evaluation,1.0,0.756,0.745,1.0,0.573,0.844,0.185,0.27,0.213,0.792,260,3464,3724,2,500,500,3224,0,0.8657,-0.0593,0.3,-0.35,-0.15,0.1407,4.3533,0.05,0.006333,500,500,3224,0,0.8657,-0.0593
2024-01-01 01:24:52,5092,DDOS_ATTACK,Evaluation,1.0,0.718,0.844,1.0,0.65,0.927,0.157,0.386,0.331,0.823,337,3885,4222,7,3000,3000,1222,0,0.2894,-0.2,0.3,-0.35,-0.15,0.0,4.1364,0.05,0.007553,500,500,3722,0,0.8816,-0.0455
2024-01-01 01:24:53,5093,DDOS_ATTACK,Evaluation,1.0,0.733,0.905,1.0,0.696,0.845,0.136,0.24,0.345,0.821,306,4220,4526,0,100,100,4426,206,0.9779,-0.2386,0.098,-0.35,-0.15,0.1634,3.9798,0.05,0.007365,500,500,4026,0,0.8895,-0.0592
2024-01-01 01:24:54,5094,DDOS_ATTACK,Evaluation,1.0,0.726,0.879,1.0,0.676,0.84,0.049,0.428,0.143,0.814,333,4061,4394,2,500,500,3894,0,0.8862,-0.06,0.3,-0.35,-0.15,0.14,4.1886,0.05,0.007335,500,500,3894,0,0.8862,-0.06
2024-01-01 01:24:55,5095,DDOS_ATTACK,Evaluation,1.0,0.766,0.731,1.0,0.562,0.839,0.175,0.435,0.178,0.801,277,3377,3654,0,100,100,3554,177,0.9726,-0.2295,0.1083,-0.35,-0.15,0.1622,4.5227,0.05,0.00701,500,500,3154,0,0.8632,-0.0601
2024-01-01 01:24:56,5096,DDOS_ATTACK,Evaluation,1.0,0.717,0.77,1.0,0.592,0.938,0.18,0.198,0.285,0.798,288,3561,3849,2,500,500,3349,0,0.8701,-0.0437,0.3,-0.35,-0.15,0.1563,4.1744,0.05,0.007258,500,500,3349,0,0.8701,-0.0437
2024-01-01 01:24:57,5097,DDOS_ATTACK,Evaluation,1.0,0.714,0.759,1.0,0.584,0.912,0.101,0.251,0.343,0.806,324,3469,3793,2,500,500,3293,0,0.8682,-0.0481,0.3,-0.35,-0.15,0.1519,4.209,0.05,0.005223,500,500,3293,0,0.8682,-0.0481
2024-01-01 01:24:58,5098,DDOS_ATTACK,Evaluation,1.0,0.763,0.643,1.0,0.494,0.828,0.196,0.22,0.257,0.781,299,2914,3213,2,500,500,2713,0,0.8444,-0.062,0.3,-0.35,-0.15,0.138,4.5493,0.05,0.008905,500,500,2713,0,0.8444,-0.062
2024-01-01 01:24:59,5099,DDOS_ATTACK,Evaluation,1.0,0.77,0.77,1.0,0.592,0.905,0.187,0.407,0.374,0.82,378,3473,3851,7,3000,3000,851,0,0.221,-0.2,0.3,-0.35,-0.15,0.0,4.3709,0.05,0.007811,500,500,3351,0,0.8702,-0.0492
2024-01-01 01:25:00,5100,GRID_EMERGENCY,Evaluation,0.945,0.788,0.229,1.0,0.176,0.698,0.828,0.729,0.494,0.794,593,550,1143,3,750,750,393,0,0.3438,0.0008,0.3,-0.2539,-0.15,0.1046,6.0678,0.05,0.007745,500,500,643,93,0.5626,-0.0346
2024-01-01 01:25:01,5101,GRID_EMERGENCY,Evaluation,0.918,0.713,0.199,1.0,0.153,0.516,0.721,0.811,0.425,0.783,630,363,993,3,750,750,243,0,0.2447,0.0211,0.3,-0.2063,-0.15,0.0773,6.1422,0.05,0.005774,500,500,493,130,0.4965,-0.0323
2024-01-01 01:25:02,5102,GRID_EMERGENCY,Evaluation,0.911,0.808,0.204,1.0,0.157,0.503,0.833,0.712,0.414,0.767,582,440,1022,3,750,750,272,0,0.2661,0.031,0.3,-0.1944,-0.15,0.0754,6.1993,0.05,0.008429,500,500,522,82,0.5108,-0.0029
2024-01-01 01:25:03,5103,GRID_EMERGENCY,Evaluation,0.894,0.726,0.195,1.0,0.15,0.573,0.875,0.722,0.449,0.763,732,241,973,3,750,750,223,0,0.2292,0.0718,0.3,-0.1642,-0.15,0.0859,6.0637,0.05,0.006309,500,500,473,232,0.4861,-0.0138
2024-01-01 01:25:04,5104,GRID_EMERGENCY,Evaluation,0.919,0.673,0.227,1.0,0.174,0.577,0.733,0.633,0.488,0.756,685,449,1134,3,750,750,384,0,0.3386,0.029,0.3,-0.2075,-0.15,0.0865,5.7702,0.05,0.006544,500,500,634,185,0.5591,-0.0424
2024-01-01 01:25:05,5105,GRID_EMERGENCY,Evaluation,0.928,0.698,0.214,1.0,0.164,0.615,0.644,0.665,0.555,0.757,633,435,1068,3,750,750,318,0,0.2978,0.0187,0.3,-0.2235,-0.15,0.0922,5.8223,0.05,0.009639,500,500,568,133,0.5318,-0.034
2024-01-01 01:25:06,5106,GRID_EMERGENCY,Evaluation,0.904,0.703,0.199,1.0,0.153,0.583,0.812,0.751,0.365,0.737,594,400,994,3,750,750,244,0,0.2455,0.0559,0.3,-0.1816,-0.15,0.0875,6.0064,0.05,0.005885,500,500,494,94,0.497,0.0181
2024-01-01 01:25:07,5107,GRID_EMERGENCY,Evaluation,0.959,0.722,0.217,1.0,0.167,0.738,0.563,0.818,0.35,0.736,535,549,1084,3,750,750,334,0,0.3081,-0.017,0.3,-0.2778,-0.15,0.1108,5.9382,0.05,0.007164,500,500,584,35,0.5387,-0.0243
2024-01-01 01:25:08,5108,GRID_EMERGENCY,Evaluation,0.912,0.738,0.206,1.0,0.159,0.652,0.745,0.339,0.435,0.707,628,403,1031,3,750,750,281,0,0.2726,0.0519,0.3,-0.1959,-0.15,0.0977,5.5754,0.05,0.004995,500,500,531,128,0.515,0.0016
2024-01-01 01:25:09,5109,GRID_EMERGENCY,Evaluation,0.929,0.706,0.219,1.0,0.168,0.673,0.849,0.557,0.588,0.731,684,410,1094,3,750,750,344,0,0.3144,0.0258,0.3,-0.2251,-0.15,0.1009,5.7048,0.05,0.006836,500,500,594,184,0.543,-0.0437
2024-01-01 01:25:10,5110,GRID_EMERGENCY,Evaluation,0.907,0.736,0.216,1.0,0.166,0.63,0.83,0.728,0.516,0.73,516,563,1079,3,750,750,329,0,0.3049,0.0574,0.3,-0.1871,-0.15,0.0945,5.9379,0.05,0.005737,500,500,579,16,0.5366,0.0586
2024-01-01 01:25:11,5111,GRID_EMERGENCY,Evaluation,0.899,0.679,0.22,1.0,0.169,0.423,0.522,0.683,0.601,0.729,613,486,1099,3,750,750,349,0,0.3176,0.0408,0.3,-0.1726,-0.15,0.0635,5.8001,0.05,0.00651,500,500,599,113,0.545,-0.0074
2024-01-01 01:25:12,5112,GRID_EMERGENCY,Evaluation,0.888,0.706,0.181,1.0,0.139,0.628,0.701,0.666,0.45,0.705,496,408,904,3,750,750,154,0,0.1704,0.0903,0.3,-0.1538,-0.15,0.0942,5.8634,0.05,0.005555,500,500,404,0,0.4469,0.1008
2024-01-01 01:25:13,5113,GRID_EMERGENCY,Evaluation,0.918,0.771,0.206,1.0,0.158,0.644,0.775,0.802,0.387,0.705,539,491,1030,3,750,750,280,0,0.2718,0.0393,0.3,-0.2073,-0.15,0.0966,6.0476,0.05,0.006607,500,500,530,39,0.5146,0.0283
2024-01-01 01:25:14,5114,GRID_EMERGENCY,Evaluation,0.943,0.739,0.232,1.0,0.178,0.545,0.646,0.726,0.368,0.697,607,551,1158,3,750,750,408,0,0.3523,-0.0193,0.3,-0.2511,-0.15,0.0818,5.8745,0.05,0.005201,500,500,658,107,0.5682,-0.0631
2024-01-01 01:25:15,5115,GRID_EMERGENCY,Evaluation,0.907,0.711,0.218,1.0,0.168,0.748,0.917,0.804,0.597,0.715,613,478,1091,3,750,750,341,0,0.3126,0.0745,0.3,-0.1877,-0.15,0.1122,5.9356,0.05,0.005344,500,500,591,113,0.5417,0.0316
2024-01-01 01:25:16,5116,GRID_EMERGENCY,Evaluation,0.932,0.699,0.206,1.0,0.158,0.592,0.736,0.714,0.505,0.696,520,508,1028,3,750,750,278,0,0.2704,0.0073,0.3,-0.2314,-0.15,0.0888,5.8309,0.05,0.007138,500,500,528,20,0.5136,0.0057
2024-01-01 01:25:17,5117,GRID_EMERGENCY,Evaluation,0.916,0.685,0.248,1.0,0.191,0.636,0.623,0.707,0.523,0.698,654,585,1239,3,750,750,489,0,0.3947,0.0428,0.3,-0.2026,-0.15,0.0954,5.6605,0.05,0.007115,500,500,739,154,0.5964,-0.0172
2024-01-01 01:25:18,5118,GRID_EMERGENCY,Evaluation,0.965,0.675,0.243,1.0,0.187,0.543,0.736,0.653,0.467,0.686,694,522,1216,3,750,750,466,0,0.3832,-0.0571,0.3,-0.2885,-0.15,0.0814,5.6553,0.05,0.006104,500,500,716,194,0.5888,-0.1319
2024-01-01 01:25:19,5119,GRID_EMERGENCY,Evaluation,0.929,0.702,0.258,1.0,0.199,0.517,0.9,0.748,0.458,0.689,775,516,1291,3,750,750,541,25,0.4191,-0.008,0.2903,-0.2258,-0.15,0.0775,5.8258,0.05,0.00725,500,500,791,275,0.6127,-0.0962
2024-01-01 01:25:20,5120,GRID_EMERGENCY,Evaluation,0.995,0.728,0.24,1.0,0.184,0.645,0.72,0.805,0.483,0.688,671,528,1199,3,750,750,449,0,0.3745,-0.0943,0.3,-0.3411,-0.15,0.0968,5.851,0.05,0.00613,500,500,699,171,0.583,-0.16
2024-01-01 01:25:21,5121,GRID_EMERGENCY,Evaluation,0.959,0.683,0.276,1.0,0.212,0.675,0.796,0.725,0.486,0.686,775,604,1379,7,3000,1379,0,0,0.0,-0.1282,0.3,-0.2782,-0.15,0.0,5.6531,0.05,0.0049,500,500,879,275,0.6374,-0.1223
2024-01-01 01:25:22,5122,GRID_EMERGENCY,Evaluation,0.888,0.677,0.208,1.0,0.16,0.569,0.645,0.861,0.384,0.674,476,565,1041,3,750,750,291,0,0.2795,0.081,0.3,-0.1544,-0.15,0.0854,5.906,0.05,0.006069,500,500,541,0,0.5197,0.0904
2024-01-01 01:25:23,5123,GRID_EMERGENCY,Evaluation,0.972,0.733,0.239,1.0,0.184,0.463,1.0,0.614,0.736,0.689,550,646,1196,3,750,750,446,0,0.3729,-0.0816,0.3,-0.301,-0.15,0.0694,5.8744,0.05,0.005704,500,500,696,50,0.5819,-0.1012
2024-01-01 01:25:24,5124,GRID_EMERGENCY,Evaluation,0.933,0.728,0.221,1.0,0.17,0.526,0.845,0.738,0.421,0.665,569,534,1103,3,750,750,353,0,0.32,-0.0045,0.3,-0.2335,-0.15,0.0789,5.8931,0.05,0.004961,500,500,603,69,0.5467,-0.0322
2024-01-01 01:25:25,5125,GRID_EMERGENCY,Evaluation,0.962,0.744,0.223,1.0,0.172,0.709,0.743,0.813,0.593,0.679,565,551,1116,3,750,750,366,0,0.328,-0.0277,0.3,-0.284,-0.15,0.1064,5.8663,0.05,0.007993,500,500,616,65,0.552,-0.0503
