timestamp,step,scenario,cpu_pct,memory_pct,latency_ms,queue_depth,incoming_req,rate_limit,observed_load,error,p_term,i_term,d_term,integral,accepted_req,rejected_req,rejection_rate
2024-01-01 00:43:07,2587,DDoS Attack,87.36,84.86,454.59,982,4056,100.0,0.8925,-0.2925,-438.7575,-757.9678,-19.5225,-75.7968,100,3956,0.9753
2024-01-01 00:43:08,2588,DDoS Attack,88.23,80.66,420.64,917,4368,100.0,0.8583,-0.2583,-387.4875,-760.5511,10.254,-76.0551,100,4268,0.9771
2024-01-01 00:43:09,2589,DDoS Attack,75.93,87.81,441.5,840,4765,100.0,0.832,-0.232,-348.045,-762.8714,7.8885,-76.2871,100,4665,0.979
2024-01-01 00:43:10,2590,DDoS Attack,86.21,79.91,386.58,962,4320,100.0,0.8391,-0.2391,-358.65,-765.2624,-2.121,-76.5262,100,4220,0.9769
2024-01-01 00:43:11,2591,DDoS Attack,83.61,87.66,416.06,921,4842,100.0,0.858,-0.258,-386.9475,-767.842,-5.6595,-76.7842,100,4742,0.9793
2024-01-01 00:43:12,2592,DDoS Attack,85.33,79.66,440.29,837,4677,100.0,0.8435,-0.2435,-365.25,-770.277,4.3395,-77.0277,100,4577,0.9786
2024-01-01 00:43:13,2593,DDoS Attack,84.98,86.28,452.33,954,4037,100.0,0.8824,-0.2824,-423.5925,-773.101,-11.6685,-77.3101,100,3937,0.9752
2024-01-01 00:43:14,2594,DDoS Attack,87.59,76.11,423.16,791,4060,100.0,0.8271,-0.2271,-340.605,-775.3717,16.5975,-77.5372,100,3960,0.9754
2024-01-01 00:43:15,2595,DDoS Attack,92.76,83.85,407.31,875,4220,100.0,0.8692,-0.2692,-403.785,-778.0636,-12.636,-77.8064,100,4120,0.9763
2024-01-01 00:43:16,2596,DDoS Attack,88.8,80.28,502.33,918,4620,100.0,0.8992,-0.2992,-448.8,-781.0556,-9.003,-78.1056,100,4520,0.9784
2024-01-01 00:43:17,2597,DDoS Attack,82.45,80.2,433.85,907,4430,100.0,0.842,-0.242,-363.075,-783.4761,17.145,-78.3476,100,4330,0.9774
2024-01-01 00:43:18,2598,DDoS Attack,89.31,89.57,432.25,998,4817,100.0,0.9023,-0.3023,-453.5025,-786.4994,-18.0855,-78.6499,100,4717,0.9792
2024-01-01 00:43:19,2599,DDoS Attack,92.34,78.95,414.65,917,4791,100.0,0.8654,-0.2654,-398.16,-789.1538,11.0685,-78.9154,100,4691,0.9791
2024-01-01 00:43:20,2600,DDoS Attack,91.17,82.63,468.84,896,4909,100.0,0.8945,-0.2945,-441.735,-792.0987,-8.715,-79.2099,100,4809,0.9796
2024-01-01 00:43:21,2601,DDoS Attack,92.06,85.39,431.71,972,4287,100.0,0.8973,-0.2973,-446.01,-795.0721,-0.855,-79.5072,100,4187,0.9767
2024-01-01 00:43:22,2602,DDoS Attack,88.79,83.5,358.52,958,4162,100.0,0.8425,-0.2425,-363.7125,-797.4969,16.4595,-79.7497,100,4062,0.976
2024-01-01 00:43:23,2603,DDoS Attack,86.29,82.2,388.46,934,4623,100.0,0.8418,-0.2418,-362.7675,-799.9153,0.189,-79.9915,100,4523,0.9784
2024-01-01 00:43:24,2604,DDoS Attack,84.72,84.84,386.79,1067,4561,100.0,0.852,-0.252,-378.0225,-802.4355,-3.051,-80.2435,100,4461,0.9781
2024-01-01 00:43:25,2605,DDoS Attack,83.31,77.08,482.38,905,4122,100.0,0.8612,-0.2612,-391.8375,-805.0477,-2.763,-80.5048,100,4022,0.9757
2024-01-01 00:43:26,2606,DDoS Attack,91.41,79.92,457.67,986,4696,100.0,0.8965,-0.2965,-444.705,-808.0124,-10.5735,-80.8012,100,4596,0.9787
2024-01-01 00:43:27,2607,DDoS Attack,97.58,73.38,384.1,914,5391,100.0,0.8541,-0.2541,-381.195,-810.5537,12.702,-81.0554,100,5291,0.9815
2024-01-01 00:43:28,2608,DDoS Attack,95.19,88.44,385.29,889,4310,100.0,0.8803,-0.2803,-420.39,-813.3563,-7.839,-81.3356,100,4210,0.9768
2024-01-01 00:43:29,2609,DDoS Attack,84.87,89.46,412.81,923,4871,100.0,0.8656,-0.2656,-398.325,-816.0118,4.413,-81.6012,100,4771,0.9795
2024-01-01 00:43:30,2610,DDoS Attack,81.35,82.26,370.16,912,4394,100.0,0.8123,-0.2123,-318.3825,-818.1344,15.9885,-81.8134,100,4294,0.9772
2024-01-01 00:43:31,2611,DDoS Attack,85.45,83.13,436.06,916,4729,100.0,0.8623,-0.2623,-393.495,-820.7577,-15.0225,-82.0758,100,4629,0.9789
2024-01-01 00:43:32,2612,DDoS Attack,84.53,85.41,414.69,900,4321,100.0,0.8517,-0.2517,-377.5875,-823.2749,3.1815,-82.3275,100,4221,0.9769
2024-01-01 00:43:33,2613,DDoS Attack,87.03,91.35,421.83,861,4921,100.0,0.873,-0.273,-409.5675,-826.0054,-6.396,-82.6005,100,4821,0.9797
2024-01-01 00:43:34,2614,DDoS Attack,86.11,83.42,394.72,1006,4393,100.0,0.8573,-0.2573,-385.9425,-828.5783,4.725,-82.8578,100,4293,0.9772
2024-01-01 00:43:35,2615,DDoS Attack,93.59,76.75,410.35,1013,4658,100.0,0.8746,-0.2746,-411.9225,-831.3245,-5.196,-83.1324,100,4558,0.9785
2024-01-01 00:43:36,2616,DDoS Attack,97.09,80.65,437.85,1044,4070,100.0,0.9104,-0.3104,-465.5475,-834.4281,-10.725,-83.4428,100,3970,0.9754
2024-01-01 00:43:37,2617,DDoS Attack,81.45,78.02,465.67,833,4808,100.0,0.8379,-0.2379,-356.865,-836.8072,21.7365,-83.6807,100,4708,0.9792
2024-01-01 00:43:38,2618,DDoS Attack,90.11,92.07,477.27,951,5075,100.0,0.9268,-0.3268,-490.2675,-840.0757,-26.6805,-84.0076,100,4975,0.9803
2024-01-01 00:43:39,2619,DDoS Attack,90.16,79.7,367.77,895,4585,100.0,0.8329,-0.2329,-349.4175,-842.4051,28.17,-84.2405,100,4485,0.9782
2024-01-01 00:43:40,2620,DDoS Attack,88.7,71.32,414.02,931,4791,100.0,0.8354,-0.2354,-353.115,-844.7592,-0.7395,-84.4759,100,4691,0.9791
2024-01-01 00:43:41,2621,DDoS Attack,94.51,82.93,379.52,820,4840,100.0,0.8509,-0.2509,-376.305,-847.2679,-4.638,-84.7268,100,4740,0.9793
2024-01-01 00:43:42,2622,DDoS Attack,84.52,86.33,494.87,837,4793,100.0,0.8846,-0.2846,-426.945,-850.1142,-10.128,-85.0114,100,4693,0.9791
2024-01-01 00:43:43,2623,DDoS Attack,93.17,87.1,320.18,878,4151,100.0,0.8356,-0.2356,-353.4525,-852.4706,14.6985,-85.2471,100,4051,0.9759
2024-01-01 00:43:44,2624,DDoS Attack,90.09,84.07,290.11,911,4880,100.0,0.8072,-0.2072,-310.7925,-854.5425,8.532,-85.4543,100,4780,0.9795
2024-01-01 00:43:45,2625,DDoS Attack,88.59,82.73,406.75,866,4594,100.0,0.8502,-0.2502,-375.2475,-857.0442,-12.891,-85.7044,100,4494,0.9782
2024-01-01 00:43:46,2626,DDoS Attack,88.21,85.08,459.82,935,4983,100.0,0.8916,-0.2916,-437.3925,-859.9601,-12.429,-85.996,100,4883,0.9799
2024-01-01 00:43:47,2627,DDoS Attack,86.5,74.78,448.85,937,4773,100.0,0.8547,-0.2547,-382.0125,-862.5069,11.076,-86.2507,100,4673,0.979
2024-01-01 00:43:48,2628,DDoS Attack,82.94,90.95,460.53,912,4272,100.0,0.8847,-0.2847,-427.095,-865.3542,-9.0165,-86.5354,100,4172,0.9766
2024-01-01 00:43:49,2629,DDoS Attack,92.31,76.49,538.07,893,5202,100.0,0.8983,-0.2983,-447.39,-868.3368,-4.059,-86.8337,100,5102,0.9808
2024-01-01 00:43:50,2630,DDoS Attack,87.26,89.9,388.26,931,4881,100.0,0.8639,-0.2639,-395.91,-870.9762,10.296,-87.0976,100,4781,0.9795
2024-01-01 00:43:51,2631,DDoS Attack,90.65,87.5,400.63,935,5036,100.0,0.8766,-0.2766,-414.885,-873.7421,-3.795,-87.3742,100,4936,0.9801
2024-01-01 00:43:52,2632,DDoS Attack,85.18,84.86,414.04,942,4629,100.0,0.8586,-0.2586,-387.9,-876.3281,5.397,-87.6328,100,4529,0.9784
2024-01-01 00:43:53,2633,DDoS Attack,84.85,80.7,432.25,923,5150,100.0,0.8533,-0.2533,-379.95,-878.8611,1.59,-87.8861,100,5050,0.9806
2024-01-01 00:43:54,2634,DDoS Attack,92.04,83.45,386.84,880,5290,100.0,0.8562,-0.2562,-384.2775,-881.4229,-0.8655,-88.1423,100,5190,0.9811
2024-01-01 00:43:55,2635,DDoS Attack,83.96,82.57,443.05,911,4249,100.0,0.8585,-0.2585,-387.69,-884.0075,-0.6825,-88.4008,100,4149,0.9765
2024-01-01 00:43:56,2636,DDoS Attack,84.86,79.27,389.53,1009,4596,100.0,0.8399,-0.2399,-359.925,-886.407,5.553,-88.6407,100,4496,0.9782
2024-01-01 00:43:57,2637,DDoS Attack,85.9,82.53,458.4,909,4915,100.0,0.8725,-0.2725,-408.7875,-889.1323,-9.7725,-88.9132,100,4815,0.9797
2024-01-01 00:43:58,2638,DDoS Attack,82.92,87.86,424.55,927,4357,100.0,0.8612,-0.2612,-391.7925,-891.7442,3.399,-89.1744,100,4257,0.977
2024-01-01 00:43:59,2639,DDoS Attack,83.09,73.67,386.86,965,4263,100.0,0.8132,-0.2132,-319.755,-893.8759,14.4075,-89.3876,100,4163,0.9765
2024-01-01 00:44:00,2640,DDoS Attack,81.81,77.45,405.76,909,4554,100.0,0.8192,-0.2192,-328.785,-896.0678,-1.806,-89.6068,100,4454,0.978
2024-01-01 00:44:01,2641,DDoS Attack,92.13,88.25,525.27,832,4300,100.0,0.9179,-0.3179,-476.82,-899.2466,-29.607,-89.9247,100,4200,0.9767
2024-01-01 00:44:02,2642,DDoS Attack,90.79,79.73,468.04,942,5152,100.0,0.8924,-0.2924,-438.615,-902.1707,7.641,-90.2171,100,5052,0.9806
2024-01-01 00:44:03,2643,DDoS Attack,92.17,87.31,404.41,924,4493,100.0,0.8817,-0.2817,-422.5125,-904.9875,3.2205,-90.4987,100,4393,0.9777
2024-01-01 00:44:04,2644,DDoS Attack,81.98,89.36,462.27,909,5056,100.0,0.8778,-0.2778,-416.7225,-907.7656,1.158,-90.7766,100,4956,0.9802
2024-01-01 00:44:05,2645,DDoS Attack,85.48,72.81,475.37,853,4531,100.0,0.8468,-0.2468,-370.26,-910.234,9.2925,-91.0234,100,4431,0.9779
2024-01-01 00:44:06,2646,DDoS Attack,88.82,83.93,467.42,964,4792,100.0,0.899,-0.299,-448.5075,-913.2241,-15.6495,-91.3224,100,4692,0.9791
2024-01-01 00:44:07,2647,DDoS Attack,84.84,83.47,349.72,1023,4109,100.0,0.8305,-0.2305,-345.7125,-915.5288,20.559,-91.5529,100,4009,0.9757
2024-01-01 00:44:08,2648,DDoS Attack,86.61,75.41,388.49,930,4414,100.0,0.8254,-0.2254,-338.1075,-917.7829,1.521,-91.7783,100,4314,0.9773
2024-01-01 00:44:09,2649,DDoS Attack,92.58,83.13,401.85,921,5026,100.0,0.8709,-0.2709,-406.395,-920.4922,-13.6575,-92.0492,100,4926,0.9801
2024-01-01 00:44:10,2650,DDoS Attack,91.64,76.31,390.97,958,4723,100.0,0.8507,-0.2507,-376.05,-922.9992,6.069,-92.2999,100,4623,0.9788
2024-01-01 00:44:11,2651,DDoS Attack,83.8,85.75,380.46,1008,4785,100.0,0.8479,-0.2479,-371.8575,-925.4782,0.8385,-92.5478,100,4685,0.9791
2024-01-01 00:44:12,2652,DDoS Attack,83.47,79.35,397.68,939,4528,100.0,0.8302,-0.2302,-345.315,-927.7803,5.3085,-92.778,100,4428,0.9779
2024-01-01 00:44:13,2653,DDoS Attack,83.42,75.03,452.45,947,4636,100.0,0.8478,-0.2478,-371.73,-930.2585,-5.283,-93.0259,100,4536,0.9784
2024-01-01 00:44:14,2654,DDoS Attack,89.08,78.91,434.2,1082,5011,100.0,0.8762,-0.2762,-414.2325,-933.0201,-8.5005,-93.302,100,4911,0.98
2024-01-01 00:44:15,2655,DDoS Attack,86.85,79.38,281.98,994,4875,100.0,0.7925,-0.1925,-288.7725,-934.9452,25.092,-93.4945,100,4775,0.9795
2024-01-01 00:44:16,2656,DDoS Attack,85.82,74.84,367.24,956,4568,100.0,0.8145,-0.2145,-321.735,-937.0901,-6.5925,-93.709,100,4468,0.9781
2024-01-01 00:44:17,2657,DDoS Attack,90.77,82.43,473.34,952,4890,100.0,0.9032,-0.3032,-454.86,-940.1225,-26.625,-94.0123,100,4790,0.9796
2024-01-01 00:44:18,2658,DDoS Attack,79.64,75.83,406.78,994,5258,100.0,0.8208,-0.2208,-331.2075,-942.3306,24.7305,-94.2331,100,5158,0.981
2024-01-01 00:44:19,2659,DDoS Attack,87.34,78.94,327.25,981,4407,100.0,0.8138,-0.2138,-320.7225,-944.4687,2.097,-94.4469,100,4307,0.9773
2024-01-01 00:44:20,2660,DDoS Attack,99.0,78.3,530.26,974,4240,100.0,0.9383,-0.3383,-507.525,-947.8522,-37.3605,-94.7852,100,4140,0.9764
2024-01-01 00:44:21,2661,DDoS Attack,88.93,85.86,413.74,980,4885,100.0,0.8798,-0.2798,-419.6625,-950.65,17.5725,-95.065,100,4785,0.9795
2024-01-01 00:44:22,2662,DDoS Attack,90.39,81.92,366.25,925,4661,100.0,0.843,-0.243,-364.56,-953.0804,11.0205,-95.308,100,4561,0.9785
2024-01-01 00:44:23,2663,DDoS Attack,80.5,82.85,420.16,852,4483,100.0,0.8268,-0.2268,-340.1325,-955.3479,4.8855,-95.5348,100,4383,0.9777
2024-01-01 00:44:24,2664,DDoS Attack,86.75,91.65,436.01,992,4558,100.0,0.8996,-0.2996,-449.3325,-958.3435,-21.84,-95.8343,100,4458,0.9781
2024-01-01 00:44:25,2665,DDoS Attack,80.5,85.36,392.09,909,4231,100.0,0.8275,-0.2275,-341.3175,-960.6189,21.603,-96.0619,100,4131,0.9764
2024-01-01 00:44:26,2666,DDoS Attack,88.29,87.33,471.64,1025,5204,100.0,0.9132,-0.3132,-469.74,-963.7505,-25.6845,-96.3751,100,5104,0.9808
2024-01-01 00:44:27,2667,DDoS Attack,79.82,76.03,334.59,967,4357,100.0,0.7818,-0.1818,-272.685,-965.5684,39.411,-96.5568,100,4257,0.977
2024-01-01 00:44:28,2668,DDoS Attack,86.04,80.92,444.13,840,4159,100.0,0.8515,-0.2515,-377.2575,-968.0835,-20.9145,-96.8083,100,4059,0.976
2024-01-01 00:44:29,2669,DDoS Attack,88.01,87.99,423.73,882,3848,100.0,0.8722,-0.2722,-408.2625,-970.8052,-6.201,-97.0805,100,3748,0.974
2024-01-01 00:44:30,2670,DDoS Attack,91.81,78.32,367.63,827,4096,100.0,0.825,-0.225,-337.5,-973.0552,14.1525,-97.3055,100,3996,0.9756
2024-01-01 00:44:31,2671,DDoS Attack,84.16,80.81,364.56,941,4513,100.0,0.82,-0.22,-330.0225,-975.2554,1.4955,-97.5255,100,4413,0.9778
2024-01-01 00:44:32,2672,DDoS Attack,96.89,73.48,433.07,940,4239,100.0,0.8804,-0.2804,-420.525,-978.0589,-18.1005,-97.8059,100,4139,0.9764
2024-01-01 00:44:33,2673,DDoS Attack,88.38,85.85,429.82,1013,3837,100.0,0.8889,-0.2889,-433.2975,-980.9475,-2.5545,-98.0948,100,3737,0.9739
2024-01-01 00:44:34,2674,DDoS Attack,84.63,89.38,470.6,962,5031,100.0,0.8993,-0.2993,-448.8825,-983.9401,-3.117,-98.394,100,4931,0.9801
2024-01-01 00:44:35,2675,DDoS Attack,80.33,85.98,478.22,890,5520,100.0,0.8687,-0.2687,-403.0725,-986.6272,9.162,-98.6627,100,5420,0.9819
2024-01-01 00:44:36,2676,DDoS Attack,88.79,71.04,444.06,886,5007,100.0,0.8433,-0.2433,-364.9425,-989.0602,7.626,-98.906,100,4907,0.98
2024-01-01 00:44:37,2677,DDoS Attack,90.19,79.01,500.12,986,4310,100.0,0.9111,-0.3111,-466.635,-992.1711,-20.3385,-99.2171,100,4210,0.9768
2024-01-01 00:44:38,2678,DDoS Attack,87.39,84.58,406.79,909,4612,100.0,0.8571,-0.2571,-385.59,-994.7417,16.209,-99.4742,100,4512,0.9783
2024-01-01 00:44:39,2679,DDoS Attack,83.74,70.84,436.96,810,4252,100.0,0.8102,-0.2102,-315.255,-996.8434,14.067,-99.6843,100,4152,0.9765
2024-01-01 00:44:40,2680,DDoS Attack,80.91,73.76,446.32,916,4509,100.0,0.8281,-0.2281,-342.2175,-999.1248,-5.3925,-99.9125,100,4409,0.9778
2024-01-01 00:44:41,2681,DDoS Attack,82.74,78.72,443.82,926,4887,100.0,0.8472,-0.2472,-370.8,-1000.0,-5.7165,-100.0,100,4787,0.9795
2024-01-01 00:44:42,2682,DDoS Attack,91.86,80.74,332.39,884,4565,100.0,0.8222,-0.2222,-333.2325,-1000.0,7.5135,-100.0,100,4465,0.9781
2024-01-01 00:44:43,2683,DDoS Attack,84.89,76.73,428.49,1075,4429,100.0,0.8532,-0.2532,-379.7775,-1000.0,-9.309,-100.0,100,4329,0.9774
2024-01-01 00:44:44,2684,DDoS Attack,87.99,75.44,487.17,982,4882,100.0,0.8874,-0.2874,-431.175,-1000.0,-10.2795,-100.0,100,4782,0.9795
2024-01-01 00:44:45,2685,DDoS Attack,93.44,79.86,409.88,1032,4821,100.0,0.8816,-0.2816,-422.445,-1000.0,1.746,-100.0,100,4721,0.9793
2024-01-01 00:44:46,2686,DDoS Attack,79.12,84.27,395.92,983,4742,100.0,0.833,-0.233,-349.5075,-1000.0,14.5875,-100.0,100,4642,0.9789
2024-01-01 00:44:47,2687,DDoS Attack,81.04,83.34,435.53,951,4801,100.0,0.8524,-0.2524,-378.6075,-1000.0,-5.82,-100.0,100,4701,0.9792
2024-01-01 00:44:48,2688,DDoS Attack,93.98,84.07,426.14,998,5384,100.0,0.9019,-0.3019,-452.8125,-1000.0,-14.841,-100.0,100,5284,0.9814
2024-01-01 00:44:49,2689,DDoS Attack,91.66,83.03,446.63,945,4606,100.0,0.8935,-0.2935,-440.175,-1000.0,2.5275,-100.0,100,4506,0.9783
2024-01-01 00:44:50,2690,DDoS Attack,96.66,78.25,482.75,922,4081,100.0,0.9136,-0.3136,-470.415,-1000.0,-6.048,-100.0,100,3981,0.9755
2024-01-01 00:44:51,2691,DDoS Attack,87.25,79.27,453.88,935,4242,100.0,0.8707,-0.2707,-406.11,-1000.0,12.861,-100.0,100,4142,0.9764
2024-01-01 00:44:52,2692,DDoS Attack,93.88,87.45,504.3,944,4587,100.0,0.9388,-0.3388,-508.2075,-1000.0,-20.4195,-100.0,100,4487,0.9782
2024-01-01 00:44:53,2693,DDoS Attack,90.81,79.11,431.5,919,4088,100.0,0.8692,-0.2692,-403.815,-1000.0,20.8785,-100.0,100,3988,0.9755
2024-01-01 00:44:54,2694,DDoS Attack,88.51,79.8,412.87,951,5045,100.0,0.8584,-0.2584,-387.555,-1000.0,3.252,-100.0,100,4945,0.9802
2024-01-01 00:44:55,2695,DDoS Attack,84.6,80.32,386.75,880,4391,100.0,0.8223,-0.2223,-333.4125,-1000.0,10.8285,-100.0,100,4291,0.9772
2024-01-01 00:44:56,2696,DDoS Attack,87.21,84.93,441.02,866,5052,100.0,0.868,-0.268,-401.955,-1000.0,-13.7085,-100.0,100,4952,0.9802
2024-01-01 00:44:57,2697,DDoS Attack,91.78,77.49,486.21,949,4545,100.0,0.9004,-0.3004,-450.615,-1000.0,-9.732,-100.0,100,4445,0.978
2024-01-01 00:44:58,2698,DDoS Attack,89.43,81.87,452.25,941,4481,100.0,0.885,-0.285,-427.4325,-1000.0,4.6365,-100.0,100,4381,0.9777
2024-01-01 00:44:59,2699,DDoS Attack,79.9,84.64,406.32,976,4768,100.0,0.8408,-0.2408,-361.215,-1000.0,13.2435,-100.0,100,4668,0.979
2024-01-01 00:45:00,2700,DDoS Attack,86.61,87.11,435.24,939,4551,100.0,0.8794,-0.2794,-419.07,-1000.0,-11.571,-100.0,100,4451,0.978
2024-01-01 00:45:01,2701,DDoS Attack,94.73,78.43,408.87,855,4854,100.0,0.8603,-0.2603,-390.4725,-1000.0,5.7195,-100.0,100,4754,0.9794
2024-01-01 00:45:02,2702,DDoS Attack,85.67,79.65,399.15,933,4162,100.0,0.8385,-0.2385,-357.7425,-1000.0,6.546,-100.0,100,4062,0.976
2024-01-01 00:45:03,2703,DDoS Attack,79.03,84.29,319.32,981,5145,100.0,0.7941,-0.1941,-291.21,-1000.0,13.3065,-100.0,100,5045,0.9806
2024-01-01 00:45:04,2704,DDoS Attack,87.34,88.5,423.79,1025,4440,100.0,0.8888,-0.2888,-433.2525,-1000.0,-28.4085,-100.0,100,4340,0.9775
2024-01-01 00:45:05,2705,DDoS Attack,78.54,81.6,510.4,962,4419,100.0,0.8732,-0.2732,-409.785,-1000.0,4.6935,-100.0,100,4319,0.9774
2024-01-01 00:45:06,2706,DDoS Attack,89.32,86.86,420.72,1087,4418,100.0,0.8901,-0.2901,-435.195,-1000.0,-5.082,-100.0,100,4318,0.9774
2024-01-01 00:45:07,2707,DDoS Attack,92.01,85.81,390.01,904,4956,100.0,0.8672,-0.2672,-400.7475,-1000.0,6.8895,-100.0,100,4856,0.9798
2024-01-01 00:45:08,2708,DDoS Attack,88.58,83.69,343.2,969,4700,100.0,0.8362,-0.2362,-354.3075,-1000.0,9.288,-100.0,100,4600,0.9787
2024-01-01 00:45:09,2709,DDoS Attack,87.74,83.8,404.54,894,4515,100.0,0.853,-0.253,-379.44,-1000.0,-5.0265,-100.0,100,4415,0.9779
2024-01-01 00:45:10,2710,DDoS Attack,86.14,92.9,470.59,871,5312,100.0,0.8997,-0.2997,-449.5275,-1000.0,-14.0175,-100.0,100,5212,0.9812
2024-01-01 00:45:11,2711,DDoS Attack,86.27,82.15,469.87,811,4517,100.0,0.8639,-0.2639,-395.8575,-1000.0,10.734,-100.0,100,4417,0.9779
2024-01-01 00:45:12,2712,DDoS Attack,85.71,83.03,443.5,925,4556,100.0,0.8681,-0.2681,-402.09,-1000.0,-1.2465,-100.0,100,4456,0.9781
2024-01-01 00:45:13,2713,DDoS Attack,92.26,83.51,427.07,938,5242,100.0,0.8859,-0.2859,-428.88,-1000.0,-5.358,-100.0,100,5142,0.9809
2024-01-01 00:45:14,2714,DDoS Attack,88.69,79.43,329.55,843,4436,100.0,0.8002,-0.2002,-300.3225,-1000.0,25.7115,-100.0,100,4336,0.9775
2024-01-01 00:45:15,2715,DDoS Attack,87.57,79.22,442.56,895,4279,100.0,0.8601,-0.2601,-390.1125,-1000.0,-17.958,-100.0,100,4179,0.9766
2024-01-01 00:45:16,2716,DDoS Attack,90.45,88.85,369.64,944,3933,100.0,0.8651,-0.2651,-397.68,-1000.0,-1.5135,-100.0,100,3833,0.9746
2024-01-01 00:45:17,2717,DDoS Attack,82.1,79.06,481.75,883,4314,100.0,0.8583,-0.2583,-387.4875,-1000.0,2.0385,-100.0,100,4214,0.9768
2024-01-01 00:45:18,2718,DDoS Attack,88.14,82.19,385.74,1049,4507,100.0,0.8568,-0.2568,-385.2525,-1000.0,0.447,-100.0,100,4407,0.9778
2024-01-01 00:45:19,2719,DDoS Attack,88.45,79.99,447.0,1004,5182,100.0,0.8831,-0.2831,-424.575,-1000.0,-7.8645,-100.0,100,5082,0.9807
2024-01-01 00:45:20,2720,DDoS Attack,84.95,87.5,452.48,988,4567,100.0,0.8905,-0.2905,-435.7725,-1000.0,-2.2395,-100.0,100,4467,0.9781
2024-01-01 00:45:21,2721,DDoS Attack,87.25,86.68,472.73,1023,4669,100.0,0.9084,-0.3084,-462.66,-1000.0,-5.3775,-100.0,100,4569,0.9786
2024-01-01 00:45:22,2722,DDoS Attack,87.57,69.7,344.44,906,4214,100.0,0.7889,-0.1889,-283.2975,-1000.0,35.8725,-100.0,100,4114,0.9763
2024-01-01 00:45:23,2723,DDoS Attack,91.26,75.45,399.93,902,5021,100.0,0.8433,-0.2433,-364.95,-1000.0,-16.3305,-100.0,100,4921,0.9801
2024-01-01 00:45:24,2724,DDoS Attack,85.57,84.26,434.79,984,4897,100.0,0.8751,-0.2751,-412.71,-1000.0,-9.552,-100.0,100,4797,0.9796
2024-01-01 00:45:25,2725,DDoS Attack,87.87,73.52,413.41,928,4700,100.0,0.8373,-0.2373,-355.875,-1000.0,11.367,-100.0,100,4600,0.9787
2024-01-01 00:45:26,2726,DDoS Attack,85.05,87.7,425.68,874,4439,100.0,0.8609,-0.2609,-391.2975,-1000.0,-7.0845,-100.0,100,4339,0.9775
2024-01-01 00:45:27,2727,DDoS Attack,95.71,85.32,477.42,867,4358,100.0,0.917,-0.317,-475.5675,-1000.0,-16.854,-100.0,100,4258,0.9771
2024-01-01 00:45:28,2728,DDoS Attack,85.27,82.92,416.3,900,4472,100.0,0.8489,-0.2489,-373.3425,-1000.0,20.445,-100.0,100,4372,0.9776
2024-01-01 00:45:29,2729,DDoS Attack,84.82,81.1,480.66,839,4721,100.0,0.8658,-0.2658,-398.7,-1000.0,-5.0715,-100.0,100,4621,0.9788
2024-01-01 00:45:30,2730,DDoS Attack,93.52,81.08,398.56,985,4255,100.0,0.877,-0.277,-415.575,-1000.0,-3.375,-100.0,100,4155,0.9765
2024-01-01 00:45:31,2731,DDoS Attack,87.91,76.8,331.49,920,4157,100.0,0.8034,-0.2034,-305.145,-1000.0,22.086,-100.0,100,4057,0.9759
2024-01-01 00:45:32,2732,DDoS Attack,87.95,87.58,517.71,935,4956,100.0,0.917,-0.317,-475.5375,-1000.0,-34.0785,-100.0,100,4856,0.9798
2024-01-01 00:45:33,2733,DDoS Attack,89.6,80.08,328.76,1027,4232,100.0,0.8282,-0.2282,-342.27,-1000.0,26.6535,-100.0,100,4132,0.9764
2024-01-01 00:45:34,2734,DDoS Attack,93.53,84.68,376.2,948,5346,100.0,0.8694,-0.2694,-404.0325,-1000.0,-12.3525,-100.0,100,5246,0.9813
2024-01-01 00:45:35,2735,DDoS Attack,94.14,79.44,389.4,936,4542,100.0,0.8632,-0.2632,-394.785,-1000.0,1.8495,-100.0,100,4442,0.978
2024-01-01 00:45:36,2736,DDoS Attack,92.8,85.7,340.39,957,4537,100.0,0.8528,-0.2528,-379.1925,-1000.0,3.1185,-100.0,100,4437,0.978
2024-01-01 00:45:37,2737,DDoS Attack,88.15,83.24,484.94,988,4337,100.0,0.9073,-0.3073,-460.9425,-1000.0,-16.35,-100.0,100,4237,0.9769
2024-01-01 00:45:38,2738,DDoS Attack,87.77,79.76,340.91,923,5245,100.0,0.8155,-0.2155,-323.25,-1000.0,27.5385,-100.0,100,5145,0.9809
2024-01-01 00:45:39,2739,DDoS Attack,81.15,81.88,422.19,947,4263,100.0,0.8419,-0.2419,-362.805,-1000.0,-7.911,-100.0,100,4163,0.9765
2024-01-01 00:45:40,2740,DDoS Attack,82.3,75.11,491.55,871,4425,100.0,0.8522,-0.2522,-378.375,-1000.0,-3.114,-100.0,100,4325,0.9774
2024-01-01 00:45:41,2741,DDoS Attack,96.42,78.33,442.12,993,4955,100.0,0.9033,-0.3033,-454.9575,-1000.0,-15.3165,-100.0,100,4855,0.9798
2024-01-01 00:45:42,2742,DDoS Attack,82.67,78.43,440.12,1045,4333,100.0,0.8555,-0.2555,-383.22,-1000.0,14.3475,-100.0,100,4233,0.9769
2024-01-01 00:45:43,2743,DDoS Attack,86.03,84.1,455.98,970,4303,100.0,0.8848,-0.2848,-427.2675,-1000.0,-8.8095,-100.0,100,4203,0.9768
2024-01-01 00:45:44,2744,DDoS Attack,85.87,83.08,488.12,915,4592,100.0,0.8896,-0.2896,-434.3325,-1000.0,-1.413,-100.0,100,4492,0.9782
