timestamp,step,scenario,client_id,source_role,message_type,urgency,grid_state,freq_deviation,renewable_pct,emergency_flag,p_message,p_role,p_effective,priority_tier,gamma,base_gamma,adj_factor,rate_limit,incoming_req,accepted_req,rejected_req,rejection_rate
2024-01-01 00:08:59,539,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.3071,70.06,True,0.95,1.0,0.975,CRITICAL,5.4731,3.0,1.8244,1700.88,41,41,0,0.0
2024-01-01 00:08:59,539,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3071,70.06,True,0.9,0.85,0.705,HIGH,5.4731,3.0,1.8244,1257.56,44,44,0,0.0
2024-01-01 00:08:59,539,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3071,70.06,True,0.85,0.75,0.65,MEDIUM,5.4731,3.0,1.8244,1167.25,66,66,0,0.0
2024-01-01 00:08:59,539,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3071,70.06,True,0.3,0.45,0.285,LOW,5.4731,3.0,1.8244,567.95,356,356,0,0.0
2024-01-01 00:08:59,539,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.3071,70.06,True,0.3,0.35,0.255,LOW,5.4731,3.0,1.8244,518.69,348,348,0,0.0
2024-01-01 00:09:00,540,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.4367,53.51,True,0.95,1.0,0.975,CRITICAL,5.6071,3.0,1.869,1740.08,41,41,0,0.0
2024-01-01 00:09:00,540,EMERGENCY,Utility_API_01,UTILITY,METER_DATA,False,EMERGENCY,0.4367,53.51,True,0.3,0.85,0.405,LOW,5.6071,3.0,1.869,781.26,53,53,0,0.0
2024-01-01 00:09:00,540,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.4367,53.51,True,0.8,0.75,0.625,MEDIUM,5.6071,3.0,1.869,1151.33,67,67,0,0.0
2024-01-01 00:09:00,540,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.4367,53.51,True,0.3,0.45,0.285,LOW,5.6071,3.0,1.869,579.41,387,387,0,0.0
2024-01-01 00:09:00,540,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.4367,53.51,True,0.3,0.35,0.255,LOW,5.6071,3.0,1.869,528.94,356,356,0,0.0
2024-01-01 00:09:01,541,EMERGENCY,GridOps_Station,GRID_OPERATOR,PROTECTION_RELAY,True,EMERGENCY,0.3558,52.97,True,0.95,1.0,0.975,CRITICAL,5.4583,3.0,1.8194,1696.55,39,39,0,0.0
2024-01-01 00:09:01,541,EMERGENCY,Utility_API_01,UTILITY,DER_CONTROL,False,EMERGENCY,0.3558,52.97,True,0.8,0.85,0.655,HIGH,5.4583,3.0,1.8194,1172.56,58,58,0,0.0
2024-01-01 00:09:01,541,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3558,52.97,True,0.85,0.75,0.65,MEDIUM,5.4583,3.0,1.8194,1164.37,92,92,0,0.0
2024-01-01 00:09:01,541,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3558,52.97,True,0.3,0.45,0.285,LOW,5.4583,3.0,1.8194,566.68,418,418,0,0.0
2024-01-01 00:09:01,541,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.3558,52.97,True,0.3,0.35,0.255,LOW,5.4583,3.0,1.8194,517.56,213,213,0,0.0
2024-01-01 00:09:02,542,EMERGENCY,GridOps_Station,GRID_OPERATOR,DEMAND_RESPONSE,True,EMERGENCY,0.3664,64.41,True,0.9,1.0,0.95,CRITICAL,5.546,3.0,1.8487,1680.61,64,64,0,0.0
2024-01-01 00:09:02,542,EMERGENCY,Utility_API_01,UTILITY,METER_DATA,False,EMERGENCY,0.3664,64.41,True,0.3,0.85,0.405,LOW,5.546,3.0,1.8487,773.84,57,57,0,0.0
2024-01-01 00:09:02,542,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3664,64.41,True,0.85,0.75,0.65,MEDIUM,5.546,3.0,1.8487,1181.47,59,59,0,0.0
2024-01-01 00:09:02,542,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3664,64.41,True,0.3,0.45,0.285,LOW,5.546,3.0,1.8487,574.18,409,409,0,0.0
2024-01-01 00:09:02,542,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.3664,64.41,True,0.2,0.35,0.205,LOW,5.546,3.0,1.8487,441.08,333,333,0,0.0
2024-01-01 00:09:03,543,EMERGENCY,GridOps_Station,GRID_OPERATOR,FAULT_ISOLATION,True,EMERGENCY,0.3665,75.81,True,1.0,1.0,1.0,CRITICAL,5.6145,3.0,1.8715,1784.35,62,62,0,0.0
2024-01-01 00:09:03,543,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3665,75.81,True,0.9,0.85,0.705,HIGH,5.6145,3.0,1.8715,1287.47,51,51,0,0.0
2024-01-01 00:09:03,543,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3665,75.81,True,0.85,0.75,0.65,MEDIUM,5.6145,3.0,1.8715,1194.83,84,84,0,0.0
2024-01-01 00:09:03,543,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3665,75.81,True,0.3,0.45,0.285,LOW,5.6145,3.0,1.8715,580.04,421,421,0,0.0
2024-01-01 00:09:03,543,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.3665,75.81,True,0.2,0.35,0.205,LOW,5.6145,3.0,1.8715,445.29,384,384,0,0.0
2024-01-01 00:09:04,544,EMERGENCY,GridOps_Station,GRID_OPERATOR,PROTECTION_RELAY,True,EMERGENCY,0.3493,59.56,True,0.95,1.0,0.975,CRITICAL,5.4862,3.0,1.8287,1704.71,63,63,0,0.0
2024-01-01 00:09:04,544,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3493,59.56,True,0.9,0.85,0.705,HIGH,5.4862,3.0,1.8287,1260.33,41,41,0,0.0
2024-01-01 00:09:04,544,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3493,59.56,True,0.85,0.75,0.65,MEDIUM,5.4862,3.0,1.8287,1169.81,69,69,0,0.0
2024-01-01 00:09:04,544,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3493,59.56,True,0.3,0.45,0.285,LOW,5.4862,3.0,1.8287,569.07,426,426,0,0.0
2024-01-01 00:09:04,544,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.3493,59.56,True,0.3,0.35,0.255,LOW,5.4862,3.0,1.8287,519.69,304,304,0,0.0
2024-01-01 00:09:05,545,EMERGENCY,GridOps_Station,GRID_OPERATOR,DEMAND_RESPONSE,True,EMERGENCY,0.4223,80.47,True,0.9,1.0,0.95,CRITICAL,5.7429,3.0,1.9143,1736.73,52,52,0,0.0
2024-01-01 00:09:05,545,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.4223,80.47,True,0.9,0.85,0.705,HIGH,5.7429,3.0,1.9143,1314.62,45,45,0,0.0
2024-01-01 00:09:05,545,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.4223,80.47,True,0.8,0.75,0.625,MEDIUM,5.7429,3.0,1.9143,1176.79,78,78,0,0.0
2024-01-01 00:09:05,545,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.4223,80.47,True,0.3,0.45,0.285,LOW,5.7429,3.0,1.9143,591.02,549,549,0,0.0
2024-01-01 00:09:05,545,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.4223,80.47,True,0.3,0.35,0.255,LOW,5.7429,3.0,1.9143,539.33,348,348,0,0.0
2024-01-01 00:09:06,546,EMERGENCY,GridOps_Station,GRID_OPERATOR,PROTECTION_RELAY,True,EMERGENCY,0.3699,66.96,True,0.95,1.0,0.975,CRITICAL,5.5677,3.0,1.8559,1728.55,37,37,0,0.0
2024-01-01 00:09:06,546,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3699,66.96,True,0.9,0.85,0.705,HIGH,5.5677,3.0,1.8559,1277.57,44,44,0,0.0
2024-01-01 00:09:06,546,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3699,66.96,True,0.85,0.75,0.65,MEDIUM,5.5677,3.0,1.8559,1185.7,63,63,0,0.0
2024-01-01 00:09:06,546,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3699,66.96,True,0.3,0.45,0.285,LOW,5.5677,3.0,1.8559,576.04,409,409,0,0.0
2024-01-01 00:09:06,546,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.3699,66.96,True,0.2,0.35,0.205,LOW,5.5677,3.0,1.8559,442.41,306,306,0,0.0
2024-01-01 00:09:07,547,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.4879,72.95,True,0.95,1.0,0.975,CRITICAL,5.8159,3.0,1.9386,1801.15,54,54,0,0.0
2024-01-01 00:09:07,547,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.4879,72.95,True,0.9,0.85,0.705,HIGH,5.8159,3.0,1.9386,1330.06,37,37,0,0.0
2024-01-01 00:09:07,547,EMERGENCY,DER_Provider_01,DER_PROVIDER,PMU_SYNC,False,EMERGENCY,0.4879,72.95,True,0.7,0.75,0.575,MEDIUM,5.8159,3.0,1.9386,1103.24,82,82,0,0.0
2024-01-01 00:09:07,547,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.4879,72.95,True,0.3,0.45,0.285,LOW,5.8159,3.0,1.9386,597.26,365,365,0,0.0
2024-01-01 00:09:07,547,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.4879,72.95,True,0.3,0.35,0.255,LOW,5.8159,3.0,1.9386,544.92,324,324,0,0.0
2024-01-01 00:09:08,548,EMERGENCY,GridOps_Station,GRID_OPERATOR,DEMAND_RESPONSE,True,EMERGENCY,0.1922,64.51,True,0.9,1.0,0.95,CRITICAL,5.233,3.0,1.7443,1591.4,59,59,0,0.0
2024-01-01 00:09:08,548,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.1922,64.51,True,0.9,0.85,0.705,HIGH,5.233,3.0,1.7443,1206.78,57,57,0,0.0
2024-01-01 00:09:08,548,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.1922,64.51,True,0.8,0.75,0.625,MEDIUM,5.233,3.0,1.7443,1081.19,103,103,0,0.0
2024-01-01 00:09:08,548,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.1922,64.51,True,0.3,0.45,0.285,LOW,5.233,3.0,1.7443,547.42,428,428,0,0.0
2024-01-01 00:09:08,548,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.1922,64.51,True,0.2,0.35,0.205,LOW,5.233,3.0,1.7443,421.83,297,297,0,0.0
2024-01-01 00:09:09,549,EMERGENCY,GridOps_Station,GRID_OPERATOR,PROTECTION_RELAY,True,EMERGENCY,0.3586,57.23,True,0.95,1.0,0.975,CRITICAL,5.4889,3.0,1.8296,1705.5,48,48,0,0.0
2024-01-01 00:09:09,549,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3586,57.23,True,0.9,0.85,0.705,HIGH,5.4889,3.0,1.8296,1260.9,49,49,0,0.0
2024-01-01 00:09:09,549,EMERGENCY,DER_Provider_01,DER_PROVIDER,PMU_SYNC,False,EMERGENCY,0.3586,57.23,True,0.7,0.75,0.575,MEDIUM,5.4889,3.0,1.8296,1046.84,46,46,0,0.0
2024-01-01 00:09:09,549,EMERGENCY,AMI_Network_01,SMART_METER,TELEMETRY,False,EMERGENCY,0.3586,57.23,True,0.2,0.45,0.235,LOW,5.4889,3.0,1.8296,486.97,362,362,0,0.0
2024-01-01 00:09:09,549,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.3586,57.23,True,0.2,0.35,0.205,LOW,5.4889,3.0,1.8296,437.57,336,336,0,0.0
2024-01-01 00:09:10,550,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.3675,77.78,True,0.95,1.0,0.975,CRITICAL,5.6282,3.0,1.8761,1746.25,65,65,0,0.0
2024-01-01 00:09:10,550,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3675,77.78,True,0.9,0.85,0.705,HIGH,5.6282,3.0,1.8761,1290.36,47,47,0,0.0
2024-01-01 00:09:10,550,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.3675,77.78,True,0.8,0.75,0.625,MEDIUM,5.6282,3.0,1.8761,1155.29,81,81,0,0.0
2024-01-01 00:09:10,550,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3675,77.78,True,0.3,0.45,0.285,LOW,5.6282,3.0,1.8761,581.21,483,483,0,0.0
2024-01-01 00:09:10,550,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.3675,77.78,True,0.2,0.35,0.205,LOW,5.6282,3.0,1.8761,446.13,308,308,0,0.0
2024-01-01 00:09:11,551,EMERGENCY,GridOps_Station,GRID_OPERATOR,DEMAND_RESPONSE,True,EMERGENCY,0.3255,78.83,True,0.9,1.0,0.95,CRITICAL,5.559,3.0,1.853,1684.31,40,40,0,0.0
2024-01-01 00:09:11,551,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3255,78.83,True,0.9,0.85,0.705,HIGH,5.559,3.0,1.853,1275.73,33,33,0,0.0
2024-01-01 00:09:11,551,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3255,78.83,True,0.85,0.75,0.65,MEDIUM,5.559,3.0,1.853,1184.01,67,67,0,0.0
2024-01-01 00:09:11,551,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3255,78.83,True,0.3,0.45,0.285,LOW,5.559,3.0,1.853,575.29,342,342,0,0.0
2024-01-01 00:09:11,551,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.3255,78.83,True,0.2,0.35,0.205,LOW,5.559,3.0,1.853,441.88,347,347,0,0.0
2024-01-01 00:09:12,552,EMERGENCY,GridOps_Station,GRID_OPERATOR,DEMAND_RESPONSE,True,EMERGENCY,0.4343,59.8,True,0.9,1.0,0.95,CRITICAL,5.6406,3.0,1.8802,1707.57,54,54,0,0.0
2024-01-01 00:09:12,552,EMERGENCY,Utility_API_01,UTILITY,METER_DATA,False,EMERGENCY,0.4343,59.8,True,0.3,0.85,0.405,LOW,5.6406,3.0,1.8802,785.33,16,16,0,0.0
2024-01-01 00:09:12,552,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.4343,59.8,True,0.8,0.75,0.625,MEDIUM,5.6406,3.0,1.8802,1157.61,70,70,0,0.0
2024-01-01 00:09:12,552,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.4343,59.8,True,0.3,0.45,0.285,LOW,5.6406,3.0,1.8802,582.27,407,407,0,0.0
2024-01-01 00:09:12,552,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.4343,59.8,True,0.2,0.35,0.205,LOW,5.6406,3.0,1.8802,446.9,293,293,0,0.0
2024-01-01 00:09:13,553,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.3552,72.54,True,0.95,1.0,0.975,CRITICAL,5.5745,3.0,1.8582,1730.54,50,50,0,0.0
2024-01-01 00:09:13,553,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3552,72.54,True,0.9,0.85,0.705,HIGH,5.5745,3.0,1.8582,1279.01,44,44,0,0.0
2024-01-01 00:09:13,553,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.3552,72.54,True,0.8,0.75,0.625,MEDIUM,5.5745,3.0,1.8582,1145.22,75,75,0,0.0
2024-01-01 00:09:13,553,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3552,72.54,True,0.3,0.45,0.285,LOW,5.5745,3.0,1.8582,576.62,483,483,0,0.0
2024-01-01 00:09:13,553,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.3552,72.54,True,0.3,0.35,0.255,LOW,5.5745,3.0,1.8582,526.45,366,366,0,0.0
2024-01-01 00:09:14,554,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.2691,60.54,True,0.95,1.0,0.975,CRITICAL,5.3477,3.0,1.7826,1664.2,47,47,0,0.0
2024-01-01 00:09:14,554,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.2691,60.54,True,0.9,0.85,0.705,HIGH,5.3477,3.0,1.7826,1231.04,59,59,0,0.0
2024-01-01 00:09:14,554,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.2691,60.54,True,0.85,0.75,0.65,MEDIUM,5.3477,3.0,1.7826,1142.8,64,64,0,0.0
2024-01-01 00:09:14,554,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.2691,60.54,True,0.3,0.45,0.285,LOW,5.3477,3.0,1.7826,557.23,449,449,0,0.0
2024-01-01 00:09:14,554,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.2691,60.54,True,0.2,0.35,0.205,LOW,5.3477,3.0,1.7826,428.88,255,255,0,0.0
2024-01-01 00:09:15,555,EMERGENCY,GridOps_Station,GRID_OPERATOR,DEMAND_RESPONSE,True,EMERGENCY,0.3892,41.61,True,0.9,1.0,0.95,CRITICAL,5.4502,3.0,1.8167,1653.31,56,56,0,0.0
2024-01-01 00:09:15,555,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3892,41.61,True,0.9,0.85,0.705,HIGH,5.4502,3.0,1.8167,1252.72,43,43,0,0.0
2024-01-01 00:09:15,555,EMERGENCY,DER_Provider_01,DER_PROVIDER,PMU_SYNC,False,EMERGENCY,0.3892,41.61,True,0.7,0.75,0.575,MEDIUM,5.4502,3.0,1.8167,1040.16,80,80,0,0.0
2024-01-01 00:09:15,555,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3892,41.61,True,0.3,0.45,0.285,LOW,5.4502,3.0,1.8167,565.99,387,387,0,0.0
2024-01-01 00:09:15,555,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.3892,41.61,True,0.3,0.35,0.255,LOW,5.4502,3.0,1.8167,516.94,335,335,0,0.0
2024-01-01 00:09:16,556,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.4875,74.44,True,0.95,1.0,0.975,CRITICAL,5.824,3.0,1.9413,1803.52,48,48,0,0.0
2024-01-01 00:09:16,556,EMERGENCY,Utility_API_01,UTILITY,DER_CONTROL,False,EMERGENCY,0.4875,74.44,True,0.8,0.85,0.655,HIGH,5.824,3.0,1.9413,1244.42,42,42,0,0.0
2024-01-01 00:09:16,556,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.4875,74.44,True,0.8,0.75,0.625,MEDIUM,5.824,3.0,1.9413,1192.0,57,57,0,0.0
2024-01-01 00:09:16,556,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.4875,74.44,True,0.3,0.45,0.285,LOW,5.824,3.0,1.9413,597.95,464,464,0,0.0
2024-01-01 00:09:16,556,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.4875,74.44,True,0.2,0.35,0.205,LOW,5.824,3.0,1.9413,458.18,345,345,0,0.0
2024-01-01 00:09:17,557,EMERGENCY,GridOps_Station,GRID_OPERATOR,PROTECTION_RELAY,True,EMERGENCY,0.3678,73.64,True,0.95,1.0,0.975,CRITICAL,5.6039,3.0,1.868,1739.14,53,53,0,0.0
2024-01-01 00:09:17,557,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3678,73.64,True,0.9,0.85,0.705,HIGH,5.6039,3.0,1.868,1285.22,51,51,0,0.0
2024-01-01 00:09:17,557,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.3678,73.64,True,0.8,0.75,0.625,MEDIUM,5.6039,3.0,1.868,1150.73,40,40,0,0.0
2024-01-01 00:09:17,557,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3678,73.64,True,0.3,0.45,0.285,LOW,5.6039,3.0,1.868,579.13,416,416,0,0.0
2024-01-01 00:09:17,557,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.3678,73.64,True,0.2,0.35,0.205,LOW,5.6039,3.0,1.868,444.64,387,387,0,0.0
2024-01-01 00:09:18,558,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.3966,65.98,True,0.95,1.0,0.975,CRITICAL,5.6098,3.0,1.8699,1740.87,66,66,0,0.0
2024-01-01 00:09:18,558,EMERGENCY,Utility_API_01,UTILITY,DER_CONTROL,False,EMERGENCY,0.3966,65.98,True,0.8,0.85,0.655,HIGH,5.6098,3.0,1.8699,1202.33,43,43,0,0.0
2024-01-01 00:09:18,558,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.3966,65.98,True,0.8,0.75,0.625,MEDIUM,5.6098,3.0,1.8699,1151.84,87,87,0,0.0
2024-01-01 00:09:18,558,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.3966,65.98,True,0.3,0.45,0.285,LOW,5.6098,3.0,1.8699,579.64,384,384,0,0.0
2024-01-01 00:09:18,558,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.3966,65.98,True,0.3,0.35,0.255,LOW,5.6098,3.0,1.8699,529.15,340,340,0,0.0
2024-01-01 00:09:19,559,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.3299,58.59,True,0.95,1.0,0.975,CRITICAL,5.4454,3.0,1.8151,1692.78,58,58,0,0.0
2024-01-01 00:09:19,559,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3299,58.59,True,0.9,0.85,0.705,HIGH,5.4454,3.0,1.8151,1251.7,40,40,0,0.0
2024-01-01 00:09:19,559,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.3299,58.59,True,0.85,0.75,0.65,MEDIUM,5.4454,3.0,1.8151,1161.85,70,70,0,0.0
2024-01-01 00:09:19,559,EMERGENCY,AMI_Network_01,SMART_METER,TELEMETRY,False,EMERGENCY,0.3299,58.59,True,0.2,0.45,0.235,LOW,5.4454,3.0,1.8151,483.9,403,403,0,0.0
2024-01-01 00:09:19,559,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,EMERGENCY,0.3299,58.59,True,0.3,0.35,0.255,LOW,5.4454,3.0,1.8151,516.57,349,349,0,0.0
2024-01-01 00:09:20,560,EMERGENCY,GridOps_Station,GRID_OPERATOR,FAULT_ISOLATION,True,EMERGENCY,0.4061,71.63,True,1.0,1.0,1.0,CRITICAL,5.6608,3.0,1.8869,1798.24,49,49,0,0.0
2024-01-01 00:09:20,560,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.4061,71.63,True,0.9,0.85,0.705,HIGH,5.6608,3.0,1.8869,1297.26,39,39,0,0.0
2024-01-01 00:09:20,560,EMERGENCY,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,EMERGENCY,0.4061,71.63,True,0.8,0.75,0.625,MEDIUM,5.6608,3.0,1.8869,1161.4,60,60,0,0.0
2024-01-01 00:09:20,560,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.4061,71.63,True,0.3,0.45,0.285,LOW,5.6608,3.0,1.8869,584.0,371,371,0,0.0
2024-01-01 00:09:20,560,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.4061,71.63,True,0.2,0.35,0.205,LOW,5.6608,3.0,1.8869,448.14,352,352,0,0.0
2024-01-01 00:09:21,561,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.312,54.96,True,0.95,1.0,0.975,CRITICAL,5.3914,3.0,1.7971,1676.98,59,59,0,0.0
2024-01-01 00:09:21,561,EMERGENCY,Utility_API_01,UTILITY,DER_CONTROL,False,EMERGENCY,0.312,54.96,True,0.8,0.85,0.655,HIGH,5.3914,3.0,1.7971,1159.41,40,40,0,0.0
2024-01-01 00:09:21,561,EMERGENCY,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,EMERGENCY,0.312,54.96,True,0.85,0.75,0.65,MEDIUM,5.3914,3.0,1.7971,1151.32,82,82,0,0.0
2024-01-01 00:09:21,561,EMERGENCY,AMI_Network_01,SMART_METER,METER_DATA,False,EMERGENCY,0.312,54.96,True,0.3,0.45,0.285,LOW,5.3914,3.0,1.7971,560.96,518,518,0,0.0
2024-01-01 00:09:21,561,EMERGENCY,ThirdParty_Market_01,THIRD_PARTY,TELEMETRY,False,EMERGENCY,0.312,54.96,True,0.2,0.35,0.205,LOW,5.3914,3.0,1.7971,431.57,211,211,0,0.0
2024-01-01 00:09:22,562,EMERGENCY,GridOps_Station,GRID_OPERATOR,LOAD_SHEDDING,True,EMERGENCY,0.3422,56.37,True,0.95,1.0,0.975,CRITICAL,5.4542,3.0,1.8181,1695.35,50,50,0,0.0
2024-01-01 00:09:22,562,EMERGENCY,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,EMERGENCY,0.3422,56.37,True,0.9,0.85,0.705,HIGH,5.4542,3.0,1.8181,1253.56,43,43,0,0.0
2024-01-01 00:09:22,562,EMERGENCY,DER_Provider_01,DER_PROVIDER,PMU_SYNC,False,EMERGENCY,0.3422,56.37,True,0.7,0.75,0.575,MEDIUM,5.4542,3.0,1.8181,1040.85,67,67,0,0.0
