timestamp,step,scenario,client_id,incoming_req,alpha,z_score,z_score_norm,mu,sigma,refill_rate,tokens,accepted_req,rejected_req,rejection_rate
2024-01-01 00:14:24,864,Grid Emergency,EV_Charger_2,313,0.4574,1.075,0.3583,144.34,156.9,54.26,0.0,54,258,0.8267
2024-01-01 00:14:25,865,Grid Emergency,AMI_Meter,27,0.1472,0.4433,0.1478,29.2,4.97,85.28,123.0,27,0,0.0
2024-01-01 00:14:25,865,Grid Emergency,PMU_Sensor,58,0.19,0.9979,0.3326,49.8,8.22,81.0,92.0,58,0,0.0
2024-01-01 00:14:25,865,Grid Emergency,DER_Controller,201,0.9916,5.4687,1.0,44.26,28.66,0.84,0.0,0,200,0.9958
2024-01-01 00:14:25,865,Grid Emergency,EV_Charger_1,402,0.4098,1.3273,0.4424,198.63,153.23,59.02,0.0,59,342,0.8532
2024-01-01 00:14:25,865,Grid Emergency,EV_Charger_2,275,0.4034,0.832,0.2773,144.49,156.87,59.66,0.0,59,215,0.7831
2024-01-01 00:14:26,866,Grid Emergency,AMI_Meter,39,0.2996,1.9656,0.6552,29.21,4.98,70.04,111.0,39,0,0.0
2024-01-01 00:14:26,866,Grid Emergency,PMU_Sensor,40,0.252,1.1898,0.3966,49.78,8.22,74.8,110.0,40,0,0.0
2024-01-01 00:14:26,866,Grid Emergency,DER_Controller,228,0.9937,6.2602,1.0,44.47,29.32,0.63,0.0,0,227,0.9972
2024-01-01 00:14:26,866,Grid Emergency,EV_Charger_1,420,0.4311,1.4422,0.4807,198.88,153.33,56.89,0.0,56,363,0.8645
2024-01-01 00:14:26,866,Grid Emergency,EV_Charger_2,380,0.4322,1.4985,0.4995,144.76,156.98,56.78,0.0,56,323,0.8506
2024-01-01 00:14:27,867,Grid Emergency,AMI_Meter,25,0.2943,0.8458,0.2819,29.21,4.98,70.57,125.0,25,0,0.0
2024-01-01 00:14:27,867,Grid Emergency,PMU_Sensor,51,0.1912,0.1477,0.0492,49.79,8.22,80.88,99.0,51,0,0.0
2024-01-01 00:14:27,867,Grid Emergency,DER_Controller,178,0.9953,4.4986,1.0,44.62,29.65,0.47,0.0,0,177,0.9973
2024-01-01 00:14:27,867,Grid Emergency,EV_Charger_1,381,0.4204,1.1861,0.3954,199.09,153.36,57.96,0.0,57,323,0.8479
2024-01-01 00:14:27,867,Grid Emergency,EV_Charger_2,343,0.4287,1.2609,0.4203,144.99,157.04,57.13,0.0,57,285,0.8334
2024-01-01 00:14:28,868,Grid Emergency,AMI_Meter,19,0.4105,2.0451,0.6817,29.2,4.99,58.95,131.0,19,0,0.0
2024-01-01 00:14:28,868,Grid Emergency,PMU_Sensor,58,0.2337,0.9983,0.3328,49.8,8.22,76.63,92.0,58,0,0.0
2024-01-01 00:14:28,868,Grid Emergency,DER_Controller,187,0.9965,4.7368,1.0,44.79,30.02,0.35,0.0,0,186,0.9981
2024-01-01 00:14:28,868,Grid Emergency,EV_Charger_1,360,0.3991,1.0479,0.3493,199.28,153.37,60.09,0.0,60,299,0.8331
2024-01-01 00:14:28,868,Grid Emergency,EV_Charger_2,329,0.4171,1.1702,0.3901,145.2,157.07,58.29,0.0,58,270,0.8228
2024-01-01 00:14:29,869,Grid Emergency,AMI_Meter,31,0.3235,0.3611,0.1204,29.2,4.98,67.65,119.0,31,0,0.0
2024-01-01 00:14:29,869,Grid Emergency,PMU_Sensor,42,0.2583,0.9474,0.3158,49.79,8.22,74.17,108.0,42,0,0.0
2024-01-01 00:14:29,869,Grid Emergency,DER_Controller,133,0.93,2.922,0.7305,44.89,30.15,7.0,0.0,7,125,0.9473
2024-01-01 00:14:29,869,Grid Emergency,EV_Charger_1,396,0.4074,1.2807,0.4269,199.5,153.43,59.26,0.0,59,336,0.8504
2024-01-01 00:14:29,869,Grid Emergency,EV_Charger_2,378,0.4399,1.4794,0.4931,145.47,157.18,56.01,0.0,56,321,0.8518
2024-01-01 00:14:30,870,Grid Emergency,AMI_Meter,29,0.2304,0.0401,0.0134,29.2,4.98,76.96,121.0,29,0,0.0
2024-01-01 00:14:30,870,Grid Emergency,PMU_Sensor,40,0.2997,1.1892,0.3964,49.77,8.22,70.03,110.0,40,0,0.0
2024-01-01 00:14:30,870,Grid Emergency,DER_Controller,192,0.9475,4.8105,1.0,45.06,30.55,5.25,0.0,5,186,0.9726
2024-01-01 00:14:30,870,Grid Emergency,EV_Charger_1,321,0.3643,0.7912,0.2637,199.64,153.39,63.57,0.0,63,257,0.802
2024-01-01 00:14:30,870,Grid Emergency,EV_Charger_2,308,0.4112,1.0328,0.3443,145.66,157.18,58.88,0.0,58,249,0.8088
2024-01-01 00:14:31,871,Grid Emergency,AMI_Meter,26,0.2255,0.6418,0.2139,29.2,4.98,77.45,124.0,26,0,0.0
2024-01-01 00:14:31,871,Grid Emergency,PMU_Sensor,56,0.2855,0.7566,0.2522,49.78,8.22,71.45,94.0,56,0,0.0
2024-01-01 00:14:31,871,Grid Emergency,DER_Controller,180,0.9606,4.3665,1.0,45.21,30.87,3.94,0.0,3,176,0.9781
2024-01-01 00:14:31,871,Grid Emergency,EV_Charger_1,362,0.3607,1.0572,0.3524,199.83,153.4,63.93,0.0,63,298,0.8234
2024-01-01 00:14:31,871,Grid Emergency,EV_Charger_2,442,0.4759,1.8804,0.6268,146.0,157.41,52.41,0.0,52,389,0.8814
2024-01-01 00:14:32,872,Grid Emergency,AMI_Meter,31,0.194,0.362,0.1207,29.2,4.98,80.6,119.0,31,0,0.0
2024-01-01 00:14:32,872,Grid Emergency,PMU_Sensor,52,0.2268,0.2697,0.0899,49.78,8.21,77.32,98.0,52,0,0.0
2024-01-01 00:14:32,872,Grid Emergency,DER_Controller,180,0.9705,4.317,1.0,45.37,31.19,2.95,0.0,2,177,0.9836
2024-01-01 00:14:32,872,Grid Emergency,EV_Charger_1,356,0.3542,1.0169,0.339,200.01,153.41,64.58,0.0,64,291,0.8186
2024-01-01 00:14:32,872,Grid Emergency,EV_Charger_2,256,0.4029,0.6982,0.2327,146.12,157.37,59.71,0.0,59,196,0.7668
2024-01-01 00:14:33,873,Grid Emergency,AMI_Meter,34,0.2322,0.9637,0.3212,29.2,4.98,76.78,116.0,34,0,0.0
2024-01-01 00:14:33,873,Grid Emergency,PMU_Sensor,53,0.1979,0.3912,0.1304,49.79,8.21,80.21,97.0,53,0,0.0
2024-01-01 00:14:33,873,Grid Emergency,DER_Controller,185,0.9778,4.4243,1.0,45.53,31.52,2.22,0.0,2,182,0.988
2024-01-01 00:14:33,873,Grid Emergency,EV_Charger_1,374,0.3612,1.1327,0.3776,200.21,153.43,63.88,0.0,63,310,0.8292
2024-01-01 00:14:33,873,Grid Emergency,EV_Charger_2,388,0.4355,1.5341,0.5114,146.4,157.49,56.45,0.0,56,331,0.8545
2024-01-01 00:14:34,874,Grid Emergency,AMI_Meter,22,0.307,1.4449,0.4816,29.2,4.98,69.3,128.0,22,0,0.0
2024-01-01 00:14:34,874,Grid Emergency,PMU_Sensor,45,0.1968,0.5828,0.1943,49.78,8.21,80.32,105.0,45,0,0.0
2024-01-01 00:14:34,874,Grid Emergency,DER_Controller,161,0.9605,3.6331,0.9083,45.66,31.75,3.95,0.0,3,157,0.9754
2024-01-01 00:14:34,874,Grid Emergency,EV_Charger_1,450,0.4153,1.6246,0.5415,200.49,153.58,58.47,0.0,58,391,0.8701
2024-01-01 00:14:34,874,Grid Emergency,EV_Charger_2,394,0.4617,1.569,0.523,146.68,157.62,53.83,0.0,53,340,0.8634
2024-01-01 00:14:35,875,Grid Emergency,AMI_Meter,18,0.439,2.2403,0.7468,29.18,4.99,56.1,132.0,18,0,0.0
2024-01-01 00:14:35,875,Grid Emergency,PMU_Sensor,37,0.2932,1.5546,0.5182,49.77,8.21,70.68,113.0,37,0,0.0
2024-01-01 00:14:35,875,Grid Emergency,DER_Controller,186,0.9703,4.3695,1.0,45.82,32.08,2.97,0.0,2,183,0.9841
2024-01-01 00:14:35,875,Grid Emergency,EV_Charger_1,361,0.3951,1.0439,0.348,200.67,153.59,60.49,0.0,60,300,0.8324
2024-01-01 00:14:35,875,Grid Emergency,EV_Charger_2,295,0.4172,0.9399,0.3133,146.85,157.61,58.28,0.0,58,236,0.8024
2024-01-01 00:14:36,876,Grid Emergency,AMI_Meter,39,0.5034,1.9614,0.6538,29.19,5.0,49.66,111.0,39,0,0.0
2024-01-01 00:14:36,876,Grid Emergency,PMU_Sensor,52,0.2324,0.2716,0.0905,49.77,8.21,76.76,98.0,52,0,0.0
2024-01-01 00:14:36,876,Grid Emergency,DER_Controller,201,0.9778,4.771,1.0,46.0,32.49,2.22,0.0,2,198,0.9889
2024-01-01 00:14:36,876,Grid Emergency,EV_Charger_1,352,0.375,0.9842,0.3281,200.85,153.58,62.5,0.0,62,289,0.8224
2024-01-01 00:14:36,876,Grid Emergency,EV_Charger_2,387,0.4441,1.5208,0.5069,147.13,157.73,55.59,0.0,55,331,0.8564
2024-01-01 00:14:37,877,Grid Emergency,AMI_Meter,28,0.3762,0.2386,0.0795,29.19,5.0,62.38,122.0,28,0,0.0
2024-01-01 00:14:37,877,Grid Emergency,PMU_Sensor,47,0.1964,0.3373,0.1124,49.77,8.2,80.36,103.0,47,0,0.0
2024-01-01 00:14:37,877,Grid Emergency,DER_Controller,205,0.9833,4.8259,1.0,46.18,32.91,1.67,0.0,1,203,0.9919
2024-01-01 00:14:37,877,Grid Emergency,EV_Charger_1,314,0.3361,0.7361,0.2454,200.98,153.54,66.39,0.0,66,247,0.7886
2024-01-01 00:14:37,877,Grid Emergency,EV_Charger_2,426,0.4873,1.7639,0.588,147.44,157.92,51.27,0.0,51,374,0.8796
2024-01-01 00:14:38,878,Grid Emergency,AMI_Meter,30,0.2795,0.1615,0.0538,29.19,4.99,72.05,120.0,30,0,0.0
2024-01-01 00:14:38,878,Grid Emergency,PMU_Sensor,60,0.262,1.2453,0.4151,49.78,8.21,73.8,90.0,60,0,0.0
2024-01-01 00:14:38,878,Grid Emergency,DER_Controller,163,0.9576,3.5225,0.8806,46.31,33.13,4.24,0.0,4,158,0.974
2024-01-01 00:14:38,878,Grid Emergency,EV_Charger_1,343,0.3277,0.924,0.308,201.14,153.53,67.23,0.0,67,275,0.804
2024-01-01 00:14:38,878,Grid Emergency,EV_Charger_2,302,0.4389,0.9776,0.3259,147.62,157.92,56.11,0.0,56,245,0.8142
2024-01-01 00:14:39,879,Grid Emergency,AMI_Meter,31,0.2318,0.3615,0.1205,29.2,4.99,76.82,119.0,31,0,0.0
2024-01-01 00:14:39,879,Grid Emergency,PMU_Sensor,50,0.1861,0.0269,0.009,49.78,8.2,81.39,100.0,50,0,0.0
2024-01-01 00:14:39,879,Grid Emergency,DER_Controller,178,0.9643,3.9378,0.9845,46.46,33.4,3.57,0.0,3,174,0.98
2024-01-01 00:14:39,879,Grid Emergency,EV_Charger_1,339,0.3191,0.897,0.299,201.29,153.51,68.09,0.0,68,270,0.7991
2024-01-01 00:14:39,879,Grid Emergency,EV_Charger_2,298,0.4023,0.9512,0.3171,147.79,157.91,59.77,0.0,59,238,0.7994
2024-01-01 00:14:40,880,Grid Emergency,AMI_Meter,29,0.1662,0.0391,0.013,29.2,4.99,83.38,121.0,29,0,0.0
2024-01-01 00:14:40,880,Grid Emergency,PMU_Sensor,46,0.1763,0.4605,0.1535,49.78,8.2,82.37,104.0,46,0,0.0
2024-01-01 00:14:40,880,Grid Emergency,DER_Controller,172,0.9562,3.7263,0.9316,46.6,33.65,4.38,0.0,4,167,0.9745
2024-01-01 00:14:40,880,Grid Emergency,EV_Charger_1,441,0.3792,1.5584,0.5195,201.57,153.64,62.08,0.0,62,378,0.8592
2024-01-01 00:14:40,880,Grid Emergency,EV_Charger_2,351,0.4101,1.2849,0.4283,148.02,157.97,58.99,0.0,58,292,0.8319
2024-01-01 00:14:41,881,Grid Emergency,AMI_Meter,36,0.2525,1.3618,0.4539,29.2,4.99,74.75,114.0,36,0,0.0
2024-01-01 00:14:41,881,Grid Emergency,PMU_Sensor,45,0.1816,0.582,0.194,49.77,8.2,81.84,105.0,45,0,0.0
2024-01-01 00:14:41,881,Grid Emergency,DER_Controller,196,0.9671,4.3881,1.0,46.77,34.01,3.29,0.0,3,192,0.9832
2024-01-01 00:14:41,881,Grid Emergency,EV_Charger_1,377,0.3795,1.1404,0.3801,201.77,153.66,62.05,0.0,62,314,0.8354
2024-01-01 00:14:41,881,Grid Emergency,EV_Charger_2,278,0.3693,0.822,0.274,148.17,157.94,63.07,0.0,63,214,0.7731
2024-01-01 00:14:42,882,Grid Emergency,AMI_Meter,37,0.3327,1.5591,0.5197,29.21,5.0,66.73,113.0,37,0,0.0
2024-01-01 00:14:42,882,Grid Emergency,PMU_Sensor,48,0.1487,0.2158,0.0719,49.77,8.19,85.13,102.0,48,0,0.0
2024-01-01 00:14:42,882,Grid Emergency,DER_Controller,208,0.9753,4.6791,1.0,46.95,34.42,2.47,0.0,2,205,0.9881
2024-01-01 00:14:42,882,Grid Emergency,EV_Charger_1,349,0.3613,0.9571,0.319,201.93,153.66,63.87,0.0,63,285,0.817
2024-01-01 00:14:42,882,Grid Emergency,EV_Charger_2,347,0.3842,1.2571,0.419,148.39,157.99,61.58,0.0,61,285,0.8225
2024-01-01 00:14:43,883,Grid Emergency,AMI_Meter,25,0.3171,0.8423,0.2808,29.21,4.99,68.29,125.0,25,0,0.0
2024-01-01 00:14:43,883,Grid Emergency,PMU_Sensor,59,0.2167,1.1256,0.3752,49.78,8.19,78.33,91.0,59,0,0.0
2024-01-01 00:14:43,883,Grid Emergency,DER_Controller,197,0.9815,4.3109,1.0,47.12,34.77,1.85,0.0,1,195,0.9906
2024-01-01 00:14:43,883,Grid Emergency,EV_Charger_1,394,0.3778,1.2482,0.4161,202.15,153.71,62.22,0.0,62,331,0.8421
2024-01-01 00:14:43,883,Grid Emergency,EV_Charger_2,416,0.438,1.6901,0.5634,148.7,158.16,56.2,0.0,56,359,0.8649
2024-01-01 00:14:44,884,Grid Emergency,AMI_Meter,35,0.3378,1.1583,0.3861,29.21,5.0,66.22,115.0,35,0,0.0
2024-01-01 00:14:44,884,Grid Emergency,PMU_Sensor,56,0.2275,0.7587,0.2529,49.79,8.19,77.25,94.0,56,0,0.0
2024-01-01 00:14:44,884,Grid Emergency,DER_Controller,154,0.9271,3.056,0.764,47.24,34.93,7.29,0.0,7,146,0.9527
2024-01-01 00:14:44,884,Grid Emergency,EV_Charger_1,352,0.3618,0.9738,0.3246,202.32,153.7,63.82,0.0,63,288,0.8187
2024-01-01 00:14:44,884,Grid Emergency,EV_Charger_2,309,0.4078,1.0124,0.3375,148.88,158.16,59.22,0.0,59,249,0.8084
2024-01-01 00:14:45,885,Grid Emergency,AMI_Meter,33,0.3122,0.7573,0.2524,29.22,4.99,68.78,117.0,33,0,0.0
2024-01-01 00:14:45,885,Grid Emergency,PMU_Sensor,51,0.1741,0.1482,0.0494,49.79,8.19,82.59,99.0,51,0,0.0
2024-01-01 00:14:45,885,Grid Emergency,DER_Controller,155,0.887,3.0665,0.7666,47.37,35.1,11.3,0.0,11,143,0.9271
2024-01-01 00:14:45,885,Grid Emergency,EV_Charger_1,372,0.3635,1.1026,0.3675,202.51,153.72,63.65,0.0,63,308,0.8289
2024-01-01 00:14:45,885,Grid Emergency,EV_Charger_2,287,0.3727,0.8724,0.2908,149.03,158.14,62.73,0.0,62,224,0.7814
2024-01-01 00:14:46,886,Grid Emergency,AMI_Meter,29,0.2229,0.0436,0.0145,29.22,4.99,77.71,121.0,29,0,0.0
2024-01-01 00:14:46,886,Grid Emergency,PMU_Sensor,36,0.2899,1.6805,0.5602,49.77,8.19,71.01,114.0,36,0,0.0
2024-01-01 00:14:46,886,Grid Emergency,DER_Controller,203,0.9153,4.3832,1.0,47.54,35.47,8.47,0.0,8,194,0.9583
2024-01-01 00:14:46,886,Grid Emergency,EV_Charger_1,395,0.3795,1.2504,0.4168,202.73,153.77,62.05,0.0,62,332,0.8429
2024-01-01 00:14:46,886,Grid Emergency,EV_Charger_2,440,0.4444,1.8354,0.6118,149.36,158.35,55.56,0.0,55,384,0.8737
2024-01-01 00:14:47,887,Grid Emergency,AMI_Meter,34,0.2517,0.9571,0.319,29.22,4.99,74.83,116.0,34,0,0.0
2024-01-01 00:14:47,887,Grid Emergency,PMU_Sensor,46,0.2489,0.4599,0.1533,49.77,8.19,75.11,104.0,46,0,0.0
2024-01-01 00:14:47,887,Grid Emergency,DER_Controller,210,0.9364,4.5247,1.0,47.72,35.86,6.36,0.0,6,203,0.9697
2024-01-01 00:14:47,887,Grid Emergency,EV_Charger_1,324,0.3445,0.7879,0.2626,202.86,153.74,65.55,0.0,65,258,0.7977
2024-01-01 00:14:47,887,Grid Emergency,EV_Charger_2,311,0.4131,1.0196,0.3399,149.54,158.36,58.69,0.0,58,252,0.8113
2024-01-01 00:14:48,888,Grid Emergency,AMI_Meter,31,0.2118,0.3558,0.1186,29.22,4.99,78.82,119.0,31,0,0.0
2024-01-01 00:14:48,888,Grid Emergency,PMU_Sensor,32,0.3905,2.1621,0.7207,49.75,8.21,60.95,118.0,32,0,0.0
2024-01-01 00:14:48,888,Grid Emergency,DER_Controller,189,0.9463,3.903,0.9758,47.88,36.16,5.37,0.0,5,183,0.9716
2024-01-01 00:14:48,888,Grid Emergency,EV_Charger_1,339,0.3296,0.8846,0.2949,203.02,153.72,67.04,0.0,67,271,0.8022
2024-01-01 00:14:48,888,Grid Emergency,EV_Charger_2,359,0.4212,1.3207,0.4402,149.78,158.42,57.88,0.0,57,301,0.8388
2024-01-01 00:14:49,889,Grid Emergency,AMI_Meter,24,0.2529,1.0461,0.3487,29.22,4.99,74.71,126.0,24,0,0.0
2024-01-01 00:14:49,889,Grid Emergency,PMU_Sensor,53,0.3129,0.3961,0.132,49.75,8.2,68.71,97.0,53,0,0.0
2024-01-01 00:14:49,889,Grid Emergency,DER_Controller,190,0.9531,3.8948,0.9737,48.04,36.45,4.69,0.0,4,185,0.9753
2024-01-01 00:14:49,889,Grid Emergency,EV_Charger_1,436,0.382,1.5129,0.5043,203.28,153.83,61.8,0.0,61,374,0.8583
2024-01-01 00:14:49,889,Grid Emergency,EV_Charger_2,355,0.4242,1.2935,0.4312,150.01,158.48,57.58,0.0,57,297,0.8378
2024-01-01 00:14:50,890,Grid Emergency,AMI_Meter,26,0.2415,0.6447,0.2149,29.22,4.99,75.85,124.0,26,0,0.0
2024-01-01 00:14:50,890,Grid Emergency,PMU_Sensor,48,0.2404,0.2132,0.0711,49.75,8.2,75.96,102.0,48,0,0.0
2024-01-01 00:14:50,890,Grid Emergency,DER_Controller,156,0.899,2.9458,0.7365,48.16,36.61,10.1,0.0,10,145,0.9352
2024-01-01 00:14:50,890,Grid Emergency,EV_Charger_1,396,0.3925,1.251,0.417,203.49,153.88,60.75,0.0,60,335,0.8466
2024-01-01 00:14:50,890,Grid Emergency,EV_Charger_2,381,0.4424,1.455,0.485,150.27,158.58,55.76,0.0,55,325,0.8537
2024-01-01 00:14:51,891,Grid Emergency,AMI_Meter,42,0.4243,2.5525,0.8508,29.23,5.0,57.57,108.0,42,0,0.0
2024-01-01 00:14:51,891,Grid Emergency,PMU_Sensor,45,0.2261,0.5787,0.1929,49.74,8.2,77.39,105.0,45,0,0.0
2024-01-01 00:14:51,891,Grid Emergency,DER_Controller,183,0.9026,3.6536,0.9134,48.32,36.86,9.74,0.0,9,173,0.9468
2024-01-01 00:14:51,891,Grid Emergency,EV_Charger_1,356,0.3737,0.99,0.33,203.67,153.88,62.63,0.0,62,293,0.8241
2024-01-01 00:14:51,891,Grid Emergency,EV_Charger_2,364,0.4443,1.3456,0.4485,150.51,158.65,55.57,0.0,55,308,0.8473
2024-01-01 00:14:52,892,Grid Emergency,AMI_Meter,31,0.3324,0.3536,0.1179,29.23,5.0,66.76,119.0,31,0,0.0
2024-01-01 00:14:52,892,Grid Emergency,PMU_Sensor,49,0.1674,0.0906,0.0302,49.74,8.19,83.26,101.0,49,0,0.0
2024-01-01 00:14:52,892,Grid Emergency,DER_Controller,217,0.9269,4.5206,1.0,48.5,37.27,7.31,0.0,7,209,0.9663
2024-01-01 00:14:52,892,Grid Emergency,EV_Charger_1,355,0.3599,0.9824,0.3275,203.84,153.87,64.01,0.0,64,290,0.8197
2024-01-01 00:14:52,892,Grid Emergency,EV_Charger_2,399,0.4673,1.5632,0.5211,150.79,158.78,53.27,0.0,53,345,0.8665
2024-01-01 00:14:53,893,Grid Emergency,AMI_Meter,32,0.288,0.5532,0.1844,29.23,5.0,71.2,118.0,32,0,0.0
2024-01-01 00:14:53,893,Grid Emergency,PMU_Sensor,49,0.1262,0.0906,0.0302,49.74,8.19,87.38,101.0,49,0,0.0
2024-01-01 00:14:53,893,Grid Emergency,DER_Controller,182,0.9173,3.5541,0.8885,48.65,37.52,8.27,0.0,8,173,0.9546
2024-01-01 00:14:53,893,Grid Emergency,EV_Charger_1,477,0.429,1.7711,0.5904,204.14,154.06,57.1,0.0,57,419,0.8803
2024-01-01 00:14:53,893,Grid Emergency,EV_Charger_2,318,0.4323,1.0518,0.3506,150.97,158.79,56.77,0.0,56,261,0.8215
2024-01-01 00:14:54,894,Grid Emergency,AMI_Meter,31,0.2369,0.3529,0.1176,29.24,5.0,76.31,119.0,31,0,0.0
2024-01-01 00:14:54,894,Grid Emergency,PMU_Sensor,43,0.1706,0.8226,0.2742,49.73,8.19,82.94,107.0,43,0,0.0
2024-01-01 00:14:54,894,Grid Emergency,DER_Controller,234,0.938,4.8713,1.0,48.86,38.01,6.2,0.0,6,227,0.9735
2024-01-01 00:14:54,894,Grid Emergency,EV_Charger_1,415,0.437,1.3665,0.4555,204.38,154.13,56.3,0.0,56,358,0.8643
2024-01-01 00:14:54,894,Grid Emergency,EV_Charger_2,324,0.4114,1.0883,0.3628,151.17,158.81,58.86,0.0,58,265,0.8183
2024-01-01 00:14:55,895,Grid Emergency,AMI_Meter,32,0.2211,0.5526,0.1842,29.24,4.99,77.89,118.0,32,0,0.0
2024-01-01 00:14:55,895,Grid Emergency,PMU_Sensor,52,0.1471,0.2766,0.0922,49.74,8.18,85.29,98.0,52,0,0.0
2024-01-01 00:14:55,895,Grid Emergency,DER_Controller,177,0.9128,3.3485,0.8371,49.0,38.23,8.72,0.0,8,168,0.9507
2024-01-01 00:14:55,895,Grid Emergency,EV_Charger_1,410,0.4391,1.332,0.444,204.61,154.2,56.09,0.0,56,353,0.8632
2024-01-01 00:14:55,895,Grid Emergency,EV_Charger_2,372,0.4268,1.3883,0.4628,151.41,158.89,57.32,0.0,57,314,0.8459
2024-01-01 00:14:56,896,Grid Emergency,AMI_Meter,31,0.19,0.3522,0.1174,29.24,4.99,81.0,119.0,31,0,0.0
2024-01-01 00:14:56,896,Grid Emergency,PMU_Sensor,49,0.112,0.09,0.03,49.74,8.18,88.8,101.0,49,0,0.0
2024-01-01 00:14:56,896,Grid Emergency,DER_Controller,200,0.9292,3.914,0.9785,49.17,38.54,7.08,0.0,7,192,0.9646
2024-01-01 00:14:56,896,Grid Emergency,EV_Charger_1,389,0.4268,1.1942,0.3981,204.81,154.24,57.32,0.0,57,331,0.8526
2024-01-01 00:14:56,896,Grid Emergency,EV_Charger_2,357,0.428,1.2919,0.4306,151.64,158.95,57.2,0.0,57,299,0.8398
2024-01-01 00:14:57,897,Grid Emergency,AMI_Meter,26,0.1979,0.6489,0.2163,29.24,4.99,80.21,124.0,26,0,0.0
2024-01-01 00:14:57,897,Grid Emergency,PMU_Sensor,63,0.2402,1.6188,0.5396,49.75,8.18,75.98,87.0,63,0,0.0
2024-01-01 00:14:57,897,Grid Emergency,DER_Controller,163,0.8805,2.938,0.7345,49.3,38.7,11.95,0.0,11,151,0.9267
2024-01-01 00:14:57,897,Grid Emergency,EV_Charger_1,397,0.4232,1.2443,0.4148,205.03,154.29,57.68,0.0,57,339,0.8547
2024-01-01 00:14:57,897,Grid Emergency,EV_Charger_2,340,0.4179,1.1834,0.3945,151.85,158.99,58.21,0.0,58,281,0.8288
2024-01-01 00:14:58,898,Grid Emergency,AMI_Meter,38,0.3137,1.7518,0.5839,29.25,5.0,68.63,112.0,38,0,0.0
2024-01-01 00:14:58,898,Grid Emergency,PMU_Sensor,42,0.2628,0.9459,0.3153,49.74,8.18,73.72,108.0,42,0,0.0
2024-01-01 00:14:58,898,Grid Emergency,DER_Controller,171,0.8558,3.1258,0.7814,49.43,38.89,14.42,0.0,14,156,0.9156
2024-01-01 00:14:58,898,Grid Emergency,EV_Charger_1,341,0.3843,0.8804,0.2935,205.18,154.27,61.57,0.0,61,279,0.8194
2024-01-01 00:14:58,898,Grid Emergency,EV_Charger_2,369,0.4289,1.3636,0.4545,152.09,159.06,57.11,0.0,57,311,0.8452
2024-01-01 00:14:59,899,Grid Emergency,AMI_Meter,23,0.3445,1.2488,0.4163,29.24,5.0,65.55,127.0,23,0,0.0
2024-01-01 00:14:59,899,Grid Emergency,PMU_Sensor,46,0.2296,0.4569,0.1523,49.74,8.18,77.04,104.0,46,0,0.0
2024-01-01 00:14:59,899,Grid Emergency,DER_Controller,136,0.7805,2.2185,0.5546,49.53,38.98,21.95,0.0,21,114,0.8386
2024-01-01 00:14:59,899,Grid Emergency,EV_Charger_1,389,0.388,1.19,0.3967,205.38,154.3,61.2,0.0,61,327,0.8427
2024-01-01 00:14:59,899,Grid Emergency,EV_Charger_2,332,0.4132,1.1296,0.3765,152.29,159.09,58.68,0.0,58,273,0.8233
2024-01-01 00:15:00,900,Grid Emergency,AMI_Meter,22,0.3858,1.4465,0.4822,29.23,5.0,61.42,128.0,22,0,0.0
2024-01-01 00:15:00,900,Grid Emergency,PMU_Sensor,58,0.2616,1.0088,0.3363,49.75,8.18,73.84,92.0,58,0,0.0
2024-01-01 00:15:00,900,Grid Emergency,DER_Controller,157,0.7569,2.7442,0.686,49.65,39.12,24.31,0.0,24,132,0.8451
2024-01-01 00:15:00,900,Grid Emergency,EV_Charger_1,411,0.4046,1.3305,0.4435,205.61,154.37,59.54,0.0,59,351,0.8551
2024-01-01 00:15:00,900,Grid Emergency,EV_Charger_2,323,0.3964,1.0717,0.3572,152.48,159.1,60.36,0.0,60,262,0.8131
2024-01-01 00:15:01,901,Grid Emergency,AMI_Meter,38,0.445,1.7492,0.5831,29.24,5.01,55.5,112.0,38,0,0.0
2024-01-01 00:15:01,901,Grid Emergency,PMU_Sensor,55,0.2473,0.6416,0.2139,49.75,8.18,75.27,95.0,55,0,0.0
2024-01-01 00:15:01,901,Grid Emergency,DER_Controller,164,0.7494,2.9078,0.7269,49.78,39.28,25.06,0.0,25,138,0.8472
2024-01-01 00:15:01,901,Grid Emergency,EV_Charger_1,343,0.3722,0.8891,0.2964,205.76,154.35,62.78,0.0,62,280,0.817
2024-01-01 00:15:01,901,Grid Emergency,EV_Charger_2,382,0.4215,1.4401,0.48,152.74,159.2,57.85,0.0,57,324,0.8486
2024-01-01 00:15:02,902,Grid Emergency,AMI_Meter,28,0.3363,0.2481,0.0827,29.24,5.0,66.37,122.0,28,0,0.0
2024-01-01 00:15:02,902,Grid Emergency,PMU_Sensor,48,0.1945,0.2142,0.0714,49.75,8.17,80.55,102.0,48,0,0.0
2024-01-01 00:15:02,902,Grid Emergency,DER_Controller,221,0.812,4.3112,1.0,49.97,39.67,18.8,0.0,18,202,0.915
2024-01-01 00:15:02,902,Grid Emergency,EV_Charger_1,350,0.3539,0.9335,0.3112,205.92,154.34,64.61,0.0,64,285,0.8154
2024-01-01 00:15:02,902,Grid Emergency,EV_Charger_2,359,0.4244,1.2937,0.4312,152.97,159.26,57.56,0.0,57,301,0.8397
2024-01-01 00:15:03,903,Grid Emergency,AMI_Meter,34,0.3304,0.95,0.3167,29.25,5.0,66.96,116.0,34,0,0.0
